	ago1.1	ago1.2	deltaN.1	deltaN.2	baseMean	log2FC	lfcSE	stat	p.value	q.value	q.value_BH	ranking
gene:AT1G70280	503	538	657	895	652.121633017503	0.76202234584297	0.200083271025974	3.80852602986508	0.0001397976320629	0.0008765355379049	0.0011023962117769	3507.0
gene:AT1G70290	1437	728	6832	3927	3434.35759515874	2.5511172354881	0.664393210524775	3.83977017687023	0.0001231495386486	0.0007844539992306	0.0009865876278468	3452.0
gene:AT1G70370	1757	1734	2781	2812	2305.46910022084	0.881742742635888	0.159726317370345	5.52033476481813	3.38354431518945e-08	4.15646681266484e-07	5.22748145455665e-07	1790.0
gene:AT1G70410	1049	1062	2112	2574	1733.96316826014	1.34224924266121	0.15511726274172	8.65312615073758	5.0107584884200895e-18	1.74062509323648e-16	2.1891394312363002e-16	633.0
gene:AT1G70460	13	4	48	47	29.3339125595808	2.69234752963153	0.753747080123006	3.57195085809441	0.0003543319095227	0.0020159425778622	0.0025353991537032	3864.0
gene:AT1G70700	612	671	3430	2277	1846.77380224609	2.37591185945178	0.264808965768169	8.97217302503196	2.90721266499532e-19	1.10408807064909e-17	1.3885831822184e-17	579.0
gene:AT1G70760	686	885	1352	1626	1156.29816574085	1.11275494550787	0.200885238750531	5.53925690323987	3.03757772300258e-08	3.7608838148144e-07	4.72996688792998e-07	1776.0
gene:AT1G70820	1262	1477	2285	2492	1909.94715579024	0.99855815671262	0.173032387385539	5.77093208849799	7.883424364348851e-09	1.0647949529955e-07	1.33916523830508e-07	1628.0
gene:AT1G70830	240	89	2214	2699	1379.6235025131	4.10175798004048	0.640218587640487	6.40680864196309	1.48597128699568e-10	2.54280331749012e-09	3.1980183612346703e-09	1285.0
gene:AT1G70850	2411	2285	7260	6458	4773.58811101836	1.75567603408274	0.180427293669282	9.73065658957811	2.23147890225857e-22	1.04846131584965e-20	1.31862284277694e-20	468.0
gene:AT1G70860	2	4	16	26	12.4295593531485	2.98247043972197	1.08327869821796	2.75318848660853	0.0059017906571093	0.0233785758888808	0.0294026338717995	5551.0
gene:AT1G70890	883	987	1486	1614	1260.9512204785	0.92598515580316	0.173578436213816	5.33467852344585	9.57139787444223e-08	1.0990363856977e-06	1.38222980792533e-06	1915.0
gene:AT1G70940	794	899	2647	2859	1861.33544426388	1.89842459586842	0.169020153056001	11.2319422361393	2.84162491885037e-29	1.97735728925952e-27	2.48687142819009e-27	316.0
gene:AT1G71020	314	268	547	753	478.478308054735	1.34687759457187	0.220232232443821	6.11571512319593	9.61249116013101e-10	1.4739823439339e-08	1.85378970037255e-08	1434.0
gene:AT1G71030	271	165	577	334	349.28607271978	1.29755134556451	0.37422441429512	3.46730810711148	0.0005256989408113	0.0028712354718082	0.0036110790382853	4026.0
gene:AT1G71410	903	901	990	1264	1016.20169261909	0.51099267079567	0.171344216860112	2.98225805434012	0.0028613070822886	0.0126517758762204	0.0159118132637626	4973.0
gene:AT1G71460	158	168	330	288	241.809998106338	1.13056980994424	0.279436234085486	4.04589552834574	5.2123476382455e-05	0.0003627035196752	0.0004561628922015	3160.0
gene:AT1G71500	2885	3067	4516	4811	3870.84899604724	0.846356180760656	0.151149743600328	5.59945495507157	2.15026795919201e-08	2.73149868022376e-07	3.43533566790613e-07	1731.0
gene:AT1G71697	267	243	338	350	302.080807144529	0.632689914606922	0.236068855466812	2.68010751929058	0.0073598515933776	0.0281732791004103	0.0354328088372299	5744.0
gene:AT1G71710	434	493	640	610	550.312560776239	0.634340955109606	0.218499533045815	2.90316847028043	0.0036940785899339	0.0157390223046034	0.0197945637288557	5161.0
gene:AT1G71720	497	478	654	786	608.769243815642	0.755718966258007	0.186733902865095	4.04703674406663	5.18701015205166e-05	0.0003610546572759	0.0004540891603513	3159.0
gene:AT1G71750	49	45	86	90	68.7935933393733	1.10481695687137	0.42313195354404	2.61104591042515	0.0090265774874226	0.0333682570751443	0.0419663990819553	5948.0
gene:AT1G71970	186	141	220	351	225.852946764125	0.98580166576967	0.302403401771947	3.25988947212008	0.0011145563843499	0.0055422841102376	0.006970388242695	4422.0
gene:AT1G72040	782	775	1159	1247	1003.12814877831	0.826232707958899	0.169932481178823	4.86212348708921	1.16133132943621e-06	1.11953154769718e-05	1.40800604627612e-05	2281.0
gene:AT1G72130	109	111	248	251	184.451154177293	1.38243194838832	0.285852461398539	4.83617297407462	1.32362750995899e-06	1.26304578445727e-05	1.58850021234098e-05	2304.0
gene:AT1G72140	40	47	67	113	67.4398954054091	1.22475778922038	0.457576066433127	2.67662117638176	0.0074368667754903	0.0284299832277915	0.0357556590188082	5752.0
gene:AT1G72150	5646	5441	15407	22597	12591.45512476	1.95971944583974	0.168504231153916	11.6300904281132	2.8979042239974303e-31	2.29215884825465e-29	2.88278925592262e-29	278.0
gene:AT1G72180	1330	1324	2801	3586	2308.34411784719	1.45636897211021	0.154480848137069	9.42750502520539	4.19959218141137e-21	1.80569651546272e-19	2.27097808609403e-19	511.0
gene:AT1G72200	81	90	139	149	116.547726500956	0.949378453071711	0.338348578746246	2.80591825326898	0.0050173419206961	0.0203997175743695	0.0256562003510478	5407.0
gene:AT1G72275	68	50	157	150	109.558818321161	1.58575983175578	0.37122371802457	4.27170936219874	1.93980289816113e-05	0.0001476950343755	0.0001857522477446	2888.0
gene:AT1G72300	272	226	459	641	405.975914401885	1.33030733726195	0.233723804807532	5.69179223467389	1.25712767654668e-08	1.65924252578541e-07	2.08678666836125e-07	1666.0
gene:AT1G72410	961	764	1166	1605	1132.10619950328	0.871810096395945	0.197203301353778	4.42086968327138	9.83044486068098e-06	7.93544978125969e-05	9.98021118289767e-05	2724.0
gene:AT1G72416	109	116	323	580	288.580944529341	2.17717685894091	0.303287206257493	7.17859775823338	7.04300226972427e-13	1.5257987872804598e-11	1.9189579090564e-11	1015.0
gene:AT1G72430	340	442	1175	1905	990.869202340799	2.15239559281598	0.243661971764648	8.8335310480659	1.0142216695679499e-18	3.70460469968932e-17	4.6591860916780304e-17	602.0
gene:AT1G72450	1167	981	2095	1563	1486.82008129244	0.987328207838715	0.240009976398909	4.11369653317129	3.89373240231382e-05	0.0002790719745582	0.0003509816479334	3068.0
gene:AT1G72510	993	964	1166	1225	1092.54893219563	0.488734536533532	0.169207811421276	2.88836864225336	0.0038724573442728	0.0163721331557809	0.0205908109701723	5201.0
gene:AT1G72640	377	491	685	766	588.319919859312	0.93509002669334	0.223537786788772	4.18314075721317	2.87509256054466e-05	0.0002112275653652	0.0002656554786564	2993.0
gene:AT1G72645	215	217	462	516	360.736873828419	1.37508267280409	0.220428375116151	6.23822895795295	4.42552601588159e-10	7.123930568317741e-09	8.95958433156701e-09	1366.0
gene:AT1G72790	266	310	691	1108	606.59338799816	1.819727831441	0.242849827298548	7.49322267050209	6.72027450635314e-14	1.6079664430924799e-12	2.0222980573797198e-12	919.0
gene:AT1G72800	36	29	54	91	53.1033983832591	1.33660230557064	0.504680031123375	2.64841527927205	0.0080870116160596	0.0304391130478493	0.0382824899421653	5842.0
gene:AT1G72820	405	416	877	800	640.600903525091	1.2368275145434	0.213290879854846	5.79878293617204	6.6797927051750605e-09	9.08923030904049e-08	1.14312912909416e-07	1616.0
gene:AT1G72880	330	278	474	462	391.52474371239	0.827075198903764	0.231477708673814	3.57302309428522	0.0003528836257391	0.0020106885620869	0.0025287913131344	3859.0
gene:AT1G72970	413	531	1008	1278	825.447412993397	1.46349746003558	0.211734487937472	6.91194653403733	4.78048045441641e-12	9.521556586246589e-11	1.19750169354063e-10	1104.0
gene:AT1G73060	1057	1173	1287	1484	1255.31023216186	0.507111016673057	0.169952317132671	2.98384291093359	0.0028465287276187	0.0126016348281879	0.0158487521566937	4967.0
gene:AT1G73080	686	566	1338	885	893.710277279998	1.05365104188811	0.27975073946813	3.76639233873463	0.0001656234552441	0.0010187116524096	0.0012812074558819	3575.0
gene:AT1G73090	114	147	214	240	181.596363182707	0.992543566467335	0.299306815718361	3.31614087733067	0.0009126980739866	0.0046586160512749	0.0058590216425489	4308.0
gene:AT1G73330	1902	1905	8298	8967	5486.45264915344	2.37934168536432	0.142744720002918	16.668509247247	2.2206401397450398e-62	5.67786698056438e-60	7.14090733309873e-60	86.0
gene:AT1G73580	2	2	19	19	11.0874442706507	3.44958437430923	1.18167423936709	2.91923464131438	0.0035089199532328	0.0150757406900423	0.0189603714940707	5118.0
gene:AT1G73600	66	83	1704	590	670.037141158482	4.19558724963556	0.837788966059074	5.00792851136657	5.50189609844264e-07	5.59579987551597e-06	7.03769364488581e-06	2162.0
gene:AT1G73655	1547	1990	2073	2579	2056.76831318017	0.583562399129665	0.192371250438548	3.03352188957196	0.0024171717457946	0.0109342089113925	0.0137516734478403	4861.0
gene:AT1G73660	421	337	446	594	450.886386781855	0.646136216769092	0.225042992085364	2.87116790788134	0.0040895823498124	0.0171483269050394	0.0215670098939863	5244.0
gene:AT1G73830	22	17	99	181	82.2639692216233	3.01833646537298	0.477944403078503	6.31524596988996	2.69732116712132e-10	4.493287510896271e-09	5.65109218763183e-09	1320.0
gene:AT1G73885	2532	3072	3589	3774	3268.39621861552	0.591475660517956	0.176885544538007	3.34383265779453	0.0008262956316109	0.004259122044888	0.0053565883010313	4266.0
gene:AT1G73890	26	27	63	59	45.0090895173212	1.40699011940977	0.523583379348429	2.68723220580587	0.0072046847719035	0.0276867901868906	0.0348209642375033	5722.0
gene:AT1G73920	889	880	1905	1793	1401.72437179491	1.26921782981994	0.182729035176846	6.94590122796623	3.76051817282919e-12	7.64233217212025e-11	9.61156470144097e-11	1082.0
gene:AT1G74040	627	556	761	785	687.396051601982	0.587566389667739	0.191627590038044	3.0661889008315	0.0021680629396669	0.0099418976004817	0.0125036690227534	4795.0
gene:AT1G74070	446	504	619	735	580.553329893319	0.703410931288	0.199329214007231	3.52889030738105	0.0004173060660855	0.0023277887080557	0.002927600014611	3942.0
gene:AT1G74260	2023	1902	2499	2671	2290.0848035277	0.596809772303505	0.151987078737091	3.92671388424983	8.61143167742701e-05	0.0005706955128238	0.000717749074862	3318.0
gene:AT1G74370	157	208	370	338	274.871235839232	1.15963484852438	0.284922426911841	4.07000200403033	4.70127333287167e-05	0.0003298541777808	0.0004148491194019	3134.0
gene:AT1G74380	1017	909	1108	1241	1072.37864695094	0.483786615426934	0.168560042651566	2.87011445783138	0.0041032324164092	0.0171990044995087	0.021630745801715	5246.0
gene:AT1G74460	66	123	187	331	179.715432755192	1.62255456965971	0.399045055736614	4.06609365617767	4.78077294758947e-05	0.0003347911348552	0.0004210582033935	3140.0
gene:AT1G74670	400	529	1449	1413	982.055495318845	1.82409781490351	0.220895421153262	8.25774389247258	1.48451651688542e-16	4.546383522255351e-15	5.7178696761095005e-15	718.0
gene:AT1G74740	344	326	394	467	384.30773458237	0.555817634401736	0.212265203239546	2.61850565198142	0.0088315828540386	0.0327574037800379	0.0411981445967051	5928.0
gene:AT1G74770	29	25	111	175	87.7137791134145	2.58591642045497	0.428458616720189	6.03539366356995	1.58575625180072e-09	2.36561697563405e-08	2.97517565424347e-08	1474.0
gene:AT1G74830	0	0	19	8	7.43616172725353	6.43913471344511	1.96871982854034	3.27072172489838	0.0010727341177614	0.0053634266747286	0.0067454438441776	4398.0
gene:AT1G74840	1136	1266	1834	1859	1545.20376697992	0.820919293697042	0.176215217402881	4.65861748943155	3.18340099362953e-06	2.81349696338102e-05	3.53846280059585e-05	2488.0
gene:AT1G74880	720	797	1413	1465	1121.01303506879	1.12309150070111	0.179918590583567	6.24222042346129	4.3140241721508e-10	6.949529488749e-09	8.7402445773502e-09	1365.0
gene:AT1G74910	1653	1701	2357	2652	2112.52447592848	0.774403221327969	0.150805782285363	5.13510297544562	2.81989579883917e-07	3.00129180642181e-06	3.77464754680045e-06	2066.0
gene:AT1G74930	41	49	199	50	90.4593206009715	1.72893860805059	0.646389620266975	2.67476233194539	0.0074782243942625	0.0285632579825326	0.0359232752515775	5757.0
gene:AT1G74950	668	649	1641	939	1009.53730046092	1.20111004776191	0.306281479200482	3.92158889560445	8.79669832292476e-05	0.0005817461636775	0.0007316471943473	3325.0
gene:AT1G74970	1548	1895	3280	3252	2547.77050672191	1.12452948985779	0.187805039823482	5.98774926868167	2.12764715095617e-09	3.12523935887609e-08	3.93053319704026e-08	1497.0
gene:AT1G75120	36	49	70	119	69.3420811450529	1.3269386225453	0.465654191031849	2.84962241960053	0.0043771157472039	0.0181635022014093	0.0228437697657908	5299.0
gene:AT1G75180	354	288	559	578	452.491194909611	1.02668691780626	0.221007858901476	4.64547696588451	3.39291631330548e-06	2.98427347253097e-05	3.75324402577852e-05	2500.0
gene:AT1G75190	180	200	325	362	271.265387501985	1.04984791704648	0.246295695364739	4.26255081515638	2.02106519889472e-05	0.0001535101991657	0.0001930658310032	2895.0
gene:AT1G75220	1046	1027	2171	2459	1713.51206780713	1.35518494560037	0.153034804530234	8.85540351268679	8.3381619480020995e-19	3.07115315032861e-17	3.86251036301504e-17	597.0
gene:AT1G75240	344	362	514	760	499.760866026219	1.03361935910076	0.224926051985451	4.59537412397041	4.31973503829506e-06	3.73375211309238e-05	4.69584404418435e-05	2544.0
gene:AT1G75250	0	2	55	39	25.9174113356757	5.76924021916177	1.24033638528604	4.65135126857645	3.29767066796638e-06	2.90514744863433e-05	3.65372925971996e-05	2496.0
gene:AT1G75350	2418	3105	3893	3872	3361.63658740294	0.691545098342611	0.194502119540924	3.5554630457233	0.0003773139782466	0.002133390863375	0.0026831108429959	3889.0
gene:AT1G75460	1306	1726	2103	1976	1798.76695732167	0.630605771871314	0.214336528629411	2.94212925768539	0.0032596383724138	0.0141289548927671	0.0177696233370992	5073.0
gene:AT1G75490	18	12	92	33	41.5362576926634	2.31047324453101	0.723228507250349	3.19466561587185	0.0013999293692332	0.0067565950175745	0.008497595852973	4556.0
gene:AT1G75680	885	982	1197	1459	1138.87823320202	0.699479245034716	0.173831926449544	4.02388248995069	5.72464891251985e-05	0.0003946059715905	0.0004962857858173	3190.0
gene:AT1G75690	475	690	940	945	775.19294723182	0.892414901481245	0.243705016127249	3.66186513377007	0.0002503856711326	0.0014756715418213	0.0018559141611291	3731.0
gene:AT1G75770	61	51	109	130	89.4582838404937	1.28819327945469	0.3804131944325	3.38630020805777	0.0007084183941241	0.0037284375462888	0.0046891600501441	4178.0
gene:AT1G75780	95	116	149	198	140.878888847154	0.904082875555744	0.324663668587752	2.78467522864014	0.0053581360912756	0.0215314427103544	0.0270795419598368	5472.0
gene:AT1G75800	1480	1539	2863	3750	2451.75314620941	1.31899327368761	0.15922729256098	8.28371350459574	1.19392633089213e-16	3.71333042291188e-15	4.670160209451451e-15	707.0
gene:AT1G75820	819	687	1421	1919	1232.38257379563	1.33752342021795	0.18498332733904	7.23050795689557	4.81190795089366e-13	1.05387493956375e-11	1.3254314181470499e-11	1004.0
gene:AT1G75840	659	718	926	1531	964.898174056065	1.0109463136641	0.226680716527177	4.45978082808335	8.20435083618245e-06	6.71579622985511e-05	8.44628426652613e-05	2686.0
gene:AT1G75960	72	149	301	322	217.730487522861	1.68736268027334	0.375185754906308	4.49740604009529	6.87875438028401e-06	5.7218256618853e-05	7.1961930364927e-05	2643.0
gene:AT1G76010	2528	2493	3217	3482	2951.8913218951	0.614193159530514	0.146444132172653	4.19404417519714	2.74024580956858e-05	0.0002019955249969	0.0002540445788254	2983.0
gene:AT1G76090	1009	997	1973	3384	1870.00158037223	1.59148743185521	0.219454759786294	7.25200689839222	4.10640965976551e-13	9.09323685887047e-12	1.1436330225661098e-11	993.0
gene:AT1G76100	1353	1526	1646	2481	1756.09475861088	0.699239608160696	0.19772087981529	3.53649856714133	0.0004054687006746	0.0022675104931674	0.0028517896533969	3932.0
gene:AT1G76110	232	202	493	580	385.831651646457	1.50090437424145	0.219673088973229	6.83244534529383	8.34792152686368e-12	1.62729126292648e-10	2.0466023864765002e-10	1128.0
gene:AT1G76340	275	304	348	430	340.960906444882	0.616760601333302	0.228386242156643	2.70051556306218	0.0069232097837967	0.0267857306765212	0.0336877248560277	5683.0
gene:AT1G76350	163	149	339	322	249.473304442391	1.28810156475121	0.263790941793489	4.88303940989607	1.04462982309708e-06	1.01191036035602e-05	1.27265364571585e-05	2270.0
gene:AT1G76410	57	68	231	110	122.638103011213	1.68378066073144	0.476175535341721	3.53605033388181	0.0004061572998087	0.0022705482230106	0.0028556101281258	3933.0
gene:AT1G76450	758	804	911	1128	903.8022796612	0.575120963285809	0.176265987714619	3.26280169386365	0.0011031668362513	0.0054955902950457	0.0069116626317471	4414.0
gene:AT1G76460	297	284	558	552	431.780022470736	1.13670409520757	0.217697985493941	5.22147273264138	1.77505769161979e-07	1.95354071977115e-06	2.45691794102829e-06	1998.0
gene:AT1G76490	4752	4091	7565	9370	6543.38027771232	1.12995449481723	0.149625298684802	7.55189466453512	4.28971378904607e-14	1.03998364396179e-12	1.3079606927901799e-12	907.0
gene:AT1G76570	97	82	151	150	122.017778970592	0.953020743524856	0.336997694827404	2.82797407268009	0.0046843600213084	0.0192136527716007	0.0241645171403255	5361.0
gene:AT1G76890	615	532	1034	1474	927.888266511589	1.31407496052063	0.197980722512209	6.63738844795655	3.1928942477576e-11	5.870280235279431e-10	7.38290053693449e-10	1196.0
gene:AT1G76990	912	835	1610	2093	1385.89626468471	1.27332266314048	0.167854894502382	7.5858536440974	3.30305100674029e-14	8.09707788040269e-13	1.0183486688004799e-12	897.0
gene:AT1G77060	342	390	642	570	495.647828448413	0.934134944050698	0.236055799945383	3.95726325837718	7.5813363314111e-05	0.0005084050155272	0.0006394079177955	3279.0
gene:AT1G77210	177	120	904	530	459.571526828174	2.504447957983	0.35036247039896	7.14816274451761	8.79470100539811e-13	1.8848604328235798e-11	2.37054050978835e-11	1026.0
gene:AT1G77330	220	210	390	561	350.689096784032	1.32951676581565	0.239657077702632	5.54757981095524	2.89650954081112e-08	3.59634942365306e-07	4.52303621406727e-07	1771.0
gene:AT1G77490	636	784	1312	1473	1071.69464256596	1.16590463872317	0.193334275320431	6.03051185202831	1.6344118324634802e-09	2.43160228579428e-08	3.05816368246127e-08	1478.0
gene:AT1G77630	175	175	328	448	286.369651026046	1.33532315272192	0.247332247802494	5.39890436684276	6.70491006951011e-08	7.90108614782732e-07	9.93699292456067e-07	1866.0
gene:AT1G77990	222	198	562	517	386.825963336557	1.56831435402995	0.239788577726328	6.54040475530854	6.13525598723724e-11	1.09237363484502e-09	1.3738502374659601e-09	1235.0
gene:AT1G78010	258	237	292	385	294.056513745615	0.640921946557886	0.238995164311186	2.68173604434677	0.0073241223840885	0.0280624023529749	0.035293362002434	5739.0
gene:AT1G78020	439	517	937	1012	741.88551101386	1.22421334711112	0.198127221489367	6.17892553031548	6.45393278486759e-10	1.015132532235e-08	1.27670608845145e-08	1398.0
gene:AT1G78100	225	272	497	567	398.663777874476	1.29180575411381	0.229303298089981	5.63361174860596	1.76474074374172e-08	2.27194872448106e-07	2.85737150282068e-07	1708.0
gene:AT1G78110	145	131	232	337	214.092498929505	1.22838794886592	0.280504483595695	4.3792096765072	1.19110487589956e-05	9.41790906729787e-05	0.0001184466211542	2781.0
gene:AT1G78170	134	140	216	272	193.016944727903	1.02297495824379	0.27543481508982	3.71403650591591	0.0002039793494534	0.0012248230243396	0.0015404284295835	3662.0
gene:AT1G78180	139	157	261	268	210.102764888746	1.03695540675586	0.27467985393012	3.77514183118673	0.0001599166487821	0.0009892286084564	0.0012441273894612	3554.0
gene:AT1G78240	1241	1123	1355	1500	1309.12788030585	0.470100921674818	0.162555589734176	2.89193944326102	0.0038287173633157	0.0162152669687886	0.0203935243995566	5192.0
gene:AT1G78260	112	97	165	315	173.837886139139	1.37136652010326	0.35072628799676	3.9100762247851	9.22670003448082e-05	0.0006068977177929	0.0007632796573543	3343.0
gene:AT1G78270	308	290	667	706	505.123478547848	1.3986935994406	0.20256953489165	6.90475791529431	5.02891121669164e-12	9.989225722116749e-11	1.25631923846077e-10	1107.0
gene:AT1G78340	72	77	134	157	111.966575024757	1.15921623378172	0.342129316045461	3.38823999995278	0.0007034268421094	0.0037066026434566	0.0046616988541904	4173.0
gene:AT1G78450	33	36	196	203	122.562141443187	2.73121334066993	0.360613077612733	7.57380558339876	3.62446712023961e-14	8.86522886617895e-13	1.11495704349529e-12	899.0
gene:AT1G78460	581	569	861	700	687.616591903914	0.653570227964398	0.232337949113358	2.813015396144	0.0049079301185855	0.020022351647046	0.0251815969256927	5390.0
gene:AT1G78630	2802	3558	5048	5553	4303.99735260569	0.931903992214802	0.181634525664767	5.13065447664265	2.88736491002161e-07	3.0642020756016e-06	3.85376817503125e-06	2072.0
gene:AT1G78880	811	803	1088	1149	971.726601086308	0.670225200858881	0.17260261211811	3.88305363768337	0.0001031528021461	0.0006698839239195	0.0008424957895308	3386.0
gene:AT1G78895	62	59	91	134	87.3936507917561	1.07883144669893	0.390539737576459	2.76241146008277	0.0057376121195101	0.0228227845325448	0.0287036293713915	5528.0
gene:AT1G78915	191	222	283	385	272.5993909052	0.879177391278531	0.258038823629068	3.40715160189364	0.0006564465467704	0.0034824132972097	0.0043797416769446	4145.0
gene:AT1G78930	25	29	107	101	68.2809142982751	2.1488677305481	0.45395698991693	4.73363727903237	2.20531685076894e-06	2.00135007146341e-05	2.51704653355407e-05	2423.0
gene:AT1G78970	49	38	381	434	236.987122583398	3.42470954864601	0.294875336986005	11.6140928693828	3.4947774650644503e-31	2.75436063366675e-29	3.46408855900922e-29	279.0
gene:AT1G78995	177	213	260	299	239.386807960372	0.712622702115373	0.263844698748398	2.70091726495112	0.0069148537460673	0.0267647806763378	0.0336613765793861	5681.0
gene:AT1G79040	21844	27611	40987	43639	34078.8760748584	0.971566204374697	0.176969765753978	5.49001237717273	4.01905577729191e-08	4.89612285245827e-07	6.15772784049904e-07	1805.0
gene:AT1G79220	58	59	110	127	90.2024226741029	1.212990431698	0.374388595781603	3.23992355901137	0.0011956174716843	0.0059000073125825	0.0074202875178257	4456.0
gene:AT1G79360	43	34	112	90	72.2937840644812	1.60529201593704	0.450863438227124	3.56048390672205	0.0003701719987614	0.0020957034193523	0.0026357123135289	3884.0
gene:AT1G79590	336	364	421	473	400.673825651985	0.548212571806499	0.214641226250288	2.55408796056374	0.0106466356922728	0.0382093801595213	0.0480549551280896	6127.0
gene:AT1G79660	255	242	352	321	295.942742664825	0.64397313189686	0.252485330721281	2.55053681755375	0.0107557162950989	0.0385730389937514	0.0485123194948472	6131.0
gene:AT1G79700	148	103	986	1172	631.339876408534	3.30000020215167	0.230759783311684	14.3005863274469	2.16973773473131e-46	3.2456029285038604e-44	4.0819113642172996e-44	147.0
gene:AT1G79840	44	60	145	149	102.729081342977	1.69713370392293	0.382432119396612	4.43773840597022	9.09090072525744e-06	7.37093716989992e-05	9.27023818425496e-05	2712.0
gene:AT1G79850	2703	3417	4294	4346	3732.8812863977	0.696751791224075	0.188385719765128	3.69853825487813	0.0002168446717716	0.0012964104098929	0.0016304620440033	3678.0
gene:AT1G80080	50	51	186	224	132.314328997268	2.21389484294414	0.332635698362773	6.65561409626475	2.8211959715538002e-11	5.20867155486956e-10	6.550812308423201e-10	1191.0
gene:AT1G80120	59	40	104	90	75.0731724849564	1.18221401329784	0.442611049073595	2.6709997768295	0.0075625697091649	0.0287854154984987	0.0362026770481142	5777.0
gene:AT1G80180	800	728	2177	2068	1491.68253345614	1.67991812965551	0.182172490520466	9.22157964057024	2.9275511654204203e-20	1.20325088927906e-18	1.51329770990097e-18	535.0
gene:AT1G80190	130	136	191	217	170.36877314148	0.812237648997487	0.28574856639391	2.84249072269291	0.0044762533855817	0.0184980897755229	0.0232645719560728	5321.0
gene:AT1G80240	139	188	301	384	257.60304879636	1.25396611180199	0.279102216524363	4.49285615649181	7.02742535298824e-06	5.83117192780598e-05	7.33371502403358e-05	2650.0
gene:AT1G80280	308	260	640	692	486.832583196066	1.42914528493745	0.210320677346684	6.79507741686141	1.08254380926145e-11	2.08807507209211e-10	2.62611833729171e-10	1140.0
gene:AT1G80380	2149	2387	4433	4329	3398.96042771516	1.15231373818071	0.171329353644784	6.72572278869268	1.74722928357436e-11	3.30067222650487e-10	4.1511706045746603e-10	1164.0
gene:AT1G80420	375	301	519	696	478.074841635131	1.03522176492697	0.222969666430142	4.64288161480166	3.43583237426144e-06	3.01839864473171e-05	3.79616237755494e-05	2503.0
gene:AT1G80440	940	390	4237	2042	2029.21418521119	2.48728127072105	0.829622540431551	2.9980878646658	0.0027167933458529	0.012107735890142	0.0152275881596197	4934.0
gene:AT1G80630	195	171	273	276	231.647439177513	0.787185549109912	0.262453371742765	2.99933486806733	0.0027056974764938	0.0120680693327835	0.01517770055019	4930.0
gene:AT1G80640	357	362	489	507	432.951251736252	0.669972472960489	0.211118533931297	3.17344223874969	0.001506428730176	0.0072057562209791	0.0090624943513201	4597.0
gene:AT1G80780	1007	954	1143	1187	1077.3874997242	0.449330023643571	0.1713617852062	2.62211334401594	0.0087386363207311	0.0324584246717157	0.0408221262584154	5920.0
gene:AT1G80830	929	853	1076	1191	1017.47093790797	0.544955087718022	0.168535411760328	3.23347527991918	0.0012229391937464	0.0060199708823128	0.0075711626154151	4467.0
gene:AT1G80920	3205	2568	6396	3827	4122.8728584812	1.05570599460093	0.284044919381615	3.71668677228683	0.0002018524361588	0.0012140408147423	0.0015268679217653	3656.0
gene:AT2G01110	1138	1483	1732	1728	1535.11015462552	0.600290514925142	0.206370423093612	2.90880110592613	0.0036281760192776	0.0155063095214569	0.0195018868441443	5145.0
gene:AT2G01190	1095	1071	1296	1883	1341.28024758373	0.736734527981403	0.185775913900659	3.96571607434193	7.31759276200341e-05	0.0004925208057658	0.0006194307555347	3267.0
gene:AT2G01300	4	14	54	30	27.1477505619251	2.44384183238069	0.837504213215202	2.91800541874138	0.003522782280261	0.0151205269491821	0.0190166980208118	5123.0
gene:AT2G01420	429	433	1832	2107	1247.78621963762	2.38693820481432	0.165170855411323	14.4513279831975	2.45898617999669e-47	3.7811641337026005e-45	4.75547292362297e-45	143.0
gene:AT2G01450	2285	1850	2597	2527	2330.30810160058	0.515223299923368	0.182639502759617	2.82098501221548	0.0047876439640291	0.0195788549609517	0.0246238225451416	5377.0
gene:AT2G01520	1849	2406	2882	2766	2502.57527622979	0.610315728268566	0.20439220310715	2.98600298343385	0.0028264988558068	0.0125304351437451	0.0157592061439934	4960.0
gene:AT2G01530	582	705	1004	1251	897.32189265184	0.998094843650463	0.196536528279245	5.07841902158941	3.8058858312774e-07	3.96248217537683e-06	4.98351196325646e-06	2112.0
gene:AT2G01570	816	773	1545	1379	1153.95685271588	1.08836703432866	0.19803037448497	5.49596008773524	3.88590397047555e-08	4.74179480614799e-07	5.96363342416767e-07	1802.0
gene:AT2G01590	368	515	748	813	621.640879680023	1.01654569565546	0.237434009985262	4.28138199627996	1.8573620779675e-05	0.0001420081179847	0.0001785999592009	2876.0
gene:AT2G01710	551	472	599	694	581.154320946584	0.533937259661042	0.195581445011802	2.72999956426757	0.0063334409258348	0.0248334580096615	0.0312324017125467	5608.0
gene:AT2G01760	125	142	206	235	179.400735192826	0.918136622831109	0.285754283055901	3.21302838583	0.0013134330789621	0.0063947820657949	0.0080425530051188	4516.0
gene:AT2G01820	2036	1876	2171	2419	2130.37571732889	0.427963653324576	0.150550978175783	2.84264943682322	0.0044740251479194	0.0184923569506766	0.0232573619296449	5320.0
gene:AT2G01850	2728	2517	4810	5350	3923.0589508939	1.15138908516096	0.143005615018192	8.05135578078167	8.188186267398801e-16	2.36456096720187e-14	2.97384753958651e-14	761.0
gene:AT2G01860	106	88	370	372	243.320726574393	2.13838527050458	0.272113045382254	7.8584445207346	3.88932915776788e-15	1.04935532331482e-13	1.3197472129824599e-13	815.0
