# Program:featureCounts v2.0.3; Command:"featureCounts" "-p" "-a" "DataBase/Arabidopsis_thaliana.TAIR10.54.gff3" "-t" "tRNA" "-g" "ID" "-o" "AtAgo1_RNA-seq_featureCounts_tRNA.txt" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_3_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_4_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_1_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_2_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_1_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_2_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_1_9_39bp._sorted_rmblack.bam" "AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_4_1_39bp._sorted_rmblack.bam" 
Geneid	Chr	Start	End	Strand	Length	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_3_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/AGO1_4_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_1_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/Col_2_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_1_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/ago1_2_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_1_9_39bp._sorted_rmblack.bam	AtAgo1_RNA-seq/220809_RNAseq/Files/bam/deltaN_4_1_39bp._sorted_rmblack.bam
transcript:AT2G22580.1	2	9591027	9591099	+	73	0	0	0	0	0	0	0	0
transcript:AT2G23020.1	2	9803217	9803288	-	72	0	0	0	0	0	0	0	0
transcript:AT2G23650.1	2	10059446	10059517	-	72	0	0	0	0	0	0	0	0
transcript:AT2G24380.1	2	10373576	10373648	+	73	0	0	0	0	0	0	0	0
transcript:AT2G25400.1	2	10813839	10813911	+	73	0	0	0	0	0	0	0	0
transcript:AT2G26090.1	2	11115679	11115759	-	81	0	0	0	0	0	0	0	0
transcript:AT2G27560.1	2	11774852	11774923	-	72	0	0	0	0	0	0	0	0
transcript:AT2G27850.1	2	11864154	11864225	-	72	0	0	0	0	0	0	0	0
transcript:AT2G28730.1	2	12329003	12329074	+	72	0	0	0	0	0	0	0	0
transcript:AT2G28770.1	2	12339751	12339822	+	72	0	0	0	0	0	0	0	0
transcript:AT2G29030.1	2	12471773	12471844	-	72	0	0	0	0	0	0	0	0
transcript:AT2G29520.1	2	12638156	12638228	-	73	2	0	0	0	0	0	0	0
transcript:AT2G30180.1	2	12881591	12881661	+	71	0	0	2	0	0	0	0	0
transcript:AT2G30190.1	2	12882734	12882804	+	71	1	0	0	0	0	0	0	0
transcript:AT2G30450.1	2	12975948	12976018	-	71	0	0	0	0	0	0	0	0
transcript:AT2G30850.1	2	13137236	13137308	-	73	0	2	0	0	0	0	0	0
transcript:AT2G32110.1	2	13651274	13651348	+	75	0	0	0	0	0	0	0	0
transcript:AT2G33140.1	2	14047342	14047426	-	85	1	0	0	0	0	0	0	0
transcript:AT2G33650.1	2	14243131	14243202	+	72	0	0	4	0	0	0	0	0
transcript:AT2G33660.1	2	14244699	14244770	+	72	0	2	0	0	0	0	0	0
transcript:AT2G33890.1	2	14350386	14350457	+	72	0	0	0	0	0	0	0	0
transcript:AT2G33900.1	2	14351359	14351430	+	72	0	0	2	0	0	0	0	2
transcript:AT2G33910.1	2	14352191	14352262	+	72	1	1	1	1	0	0	0	0
transcript:AT2G33920.1	2	14353143	14353214	+	72	2	0	0	0	0	0	0	0
transcript:AT2G33930.1	2	14353656	14353727	+	72	0	1	0	0	1	0	0	0
transcript:AT2G33940.1	2	14354098	14354169	+	72	0	1	0	0	0	0	0	0
transcript:AT2G33950.1	2	14355137	14355208	+	72	0	0	2	0	0	0	0	0
transcript:AT2G33960.1	2	14356055	14356126	+	72	0	0	0	0	0	0	0	0
transcript:AT2G33970.1	2	14356521	14356592	+	72	0	0	0	0	0	0	0	0
transcript:AT2G34950.1	2	14743475	14743548	-	74	0	0	0	0	0	0	0	0
transcript:AT2G34985.1	2	14750064	14750134	+	71	0	0	0	0	0	0	0	0
transcript:AT2G35220.1	2	14840607	14840691	+	85	0	0	0	0	0	0	0	0
transcript:AT2G36140.1	2	15168862	15168935	+	74	0	0	0	0	0	0	0	0
transcript:AT2G36150.1	2	15169578	15169657	+	80	0	0	1	0	0	0	1	0
transcript:AT2G36280.1	2	15208355	15208438	-	84	0	0	0	0	0	0	0	0
transcript:AT2G36510.1	2	15320234	15320316	+	83	0	0	0	0	0	0	0	0
transcript:AT2G36520.1	2	15320385	15320467	-	83	0	0	0	0	0	0	0	0
transcript:AT2G36600.1	2	15346160	15346232	+	73	0	0	0	0	0	0	0	0
transcript:AT2G36860.1	2	15470162	15470245	-	84	0	0	0	0	0	0	0	0
transcript:AT2G38030.1	2	15916817	15916889	+	73	0	0	0	0	0	0	0	0
transcript:AT2G39600.1	2	16518564	16518635	-	72	0	0	0	0	0	0	0	0
transcript:AT2G39610.1	2	16518769	16518840	+	72	0	0	0	0	0	0	0	0
transcript:AT2G39860.1	2	16639780	16639851	-	72	0	0	0	0	0	2	0	0
transcript:AT2G42020.1	2	17538703	17538784	-	82	0	0	0	0	0	0	0	0
transcript:AT2G42420.1	2	17660778	17660848	+	71	0	0	0	0	0	0	0	0
transcript:AT2G42970.1	2	17873690	17873762	+	73	0	0	0	0	0	0	0	0
transcript:AT2G43300.1	2	17995573	17995644	-	72	0	0	0	0	0	0	0	0
transcript:AT2G44320.1	2	18309977	18310058	-	82	0	0	0	0	0	0	0	0
transcript:AT2G45020.1	2	18569911	18569983	+	73	0	0	0	0	0	0	0	0
transcript:AT2G45390.1	2	18703678	18703750	+	73	0	0	0	0	0	0	0	0
transcript:AT2G46120.1	2	18956641	18956713	+	73	0	0	0	0	0	0	0	0
transcript:AT2G47100.1	2	19344427	19344499	+	73	0	0	0	0	0	0	0	0
transcript:AT2G47740.1	2	19559855	19559925	-	71	1	0	0	0	0	0	0	0
transcript:AT3G01705.1	3	259634	259705	+	72	0	0	0	0	0	2	0	0
transcript:AT3G02315.1	3	469660	469733	+	74	0	0	0	0	0	1	0	0
transcript:AT3G02335.1	3	476802	476873	+	72	0	0	0	0	1	0	0	0
transcript:AT3G02715.1	3	586086	586167	+	82	2	0	0	2	0	0	0	0
transcript:AT3G03845.1	3	981969	982040	+	72	0	0	0	0	0	0	0	0
transcript:AT3G03852.1	3	984099	984170	+	72	0	0	0	0	0	0	0	0
transcript:AT3G04525.1	3	1220229	1220301	+	73	0	0	0	0	0	0	0	0
transcript:AT3G05525.1	3	1601338	1601409	-	72	0	2	0	0	0	1	0	1
transcript:AT3G05755.1	3	1707738	1707809	-	72	0	0	0	0	0	1	0	0
transcript:AT3G05835.1	3	1738791	1738864	+	74	0	0	0	0	0	0	0	0
transcript:AT3G06105.1	3	1843324	1843394	-	71	0	0	0	0	0	0	0	0
transcript:AT3G06335.1	3	1920033	1920104	-	72	0	0	0	0	0	0	0	1
transcript:AT3G06665.1	3	2104956	2105027	-	72	0	0	0	0	0	0	0	0
transcript:AT3G07025.1	3	2222246	2222318	+	73	0	0	2	0	0	0	0	0
transcript:AT3G07055.1	3	2232465	2232550	-	86	0	0	0	0	0	0	0	0
transcript:AT3G07115.1	3	2253675	2253756	-	82	0	0	0	0	0	0	0	0
transcript:AT3G07185.1	3	2285602	2285673	+	72	0	0	0	0	0	0	0	0
transcript:AT3G09505.1	3	2918413	2918486	-	74	0	0	0	0	0	0	0	0
transcript:AT3G09585.1	3	2944612	2944693	+	82	0	0	0	2	0	0	0	0
transcript:AT3G09595.1	3	2945696	2945777	-	82	0	1	0	0	0	0	0	0
transcript:AT3G10015.1	3	3090544	3090626	+	83	1	0	0	0	0	0	0	0
transcript:AT3G10035.1	3	3096216	3096288	+	73	0	0	0	0	0	0	0	0
transcript:AT3G10415.1	3	3238367	3238456	-	90	0	0	0	0	0	0	0	0
transcript:AT3G11285.1	3	3535146	3535218	+	73	0	0	0	0	0	0	0	0
transcript:AT3G11395.1	3	3575844	3575917	+	74	0	0	0	0	0	0	0	1
transcript:AT3G11505.1	3	3622692	3622763	-	72	0	0	0	0	0	0	0	0
transcript:AT3G12385.1	3	3942006	3942077	+	72	0	0	0	0	0	0	0	0
transcript:AT3G12585.1	3	3995097	3995169	-	73	0	0	1	0	0	2	0	1
transcript:AT3G13223.1	3	4254528	4254608	+	81	0	1	0	0	0	0	0	0
transcript:AT3G13335.1	3	4330772	4330843	+	72	0	0	0	0	0	0	0	0
transcript:AT3G14855.1	3	4998141	4998212	+	72	0	0	0	1	1	0	0	0
transcript:AT3G15055.1	3	5068294	5068367	-	74	0	0	0	0	0	0	0	0
transcript:AT3G15585.1	3	5275149	5275221	+	73	0	0	0	0	0	0	1	0
transcript:AT3G16552.1	3	5632852	5632924	+	73	0	0	0	0	0	0	0	0
transcript:AT3G18815.1	3	6483940	6484013	-	74	0	0	0	0	0	0	0	0
transcript:AT3G18952.1	3	6540631	6540715	+	85	0	0	0	0	0	0	0	0
transcript:AT3G19235.1	3	6663708	6663780	+	73	0	0	0	0	0	0	0	0
transcript:AT3G20655.1	3	7224218	7224290	-	73	1	0	1	0	0	0	0	0
transcript:AT3G20885.1	3	7319577	7319658	-	82	0	0	0	0	0	0	0	0
transcript:AT3G21475.1	3	7567394	7567465	-	72	0	0	0	0	0	0	0	0
transcript:AT3G25715.1	3	9372374	9372447	-	74	0	0	0	0	0	0	0	0
transcript:AT3G26747.1	3	9839184	9839257	+	74	0	0	0	0	0	0	0	0
transcript:AT3G27555.1	3	10210328	10210399	+	72	0	2	0	0	0	0	0	0
transcript:AT3G27825.1	3	10318262	10318333	+	72	1	0	0	0	0	0	0	1
transcript:AT3G27845.1	3	10324639	10324710	+	72	0	0	0	0	0	0	0	0
transcript:AT3G28685.1	3	10752431	10752503	+	73	0	0	0	0	0	0	0	0
transcript:AT3G28695.1	3	10759393	10759465	-	73	0	0	0	0	0	0	0	0
transcript:AT3G29095.1	3	11075578	11075649	+	72	0	0	0	0	0	0	0	0
transcript:AT3G30345.1	3	11959167	11959239	+	73	0	0	0	0	0	0	0	0
transcript:AT3G44955.1	3	16427041	16427112	-	72	0	0	0	0	0	0	0	0
transcript:AT3G45935.1	3	16885891	16885964	+	74	0	0	0	0	0	0	0	0
transcript:AT3G45955.1	3	16891639	16891712	+	74	0	0	0	0	0	0	0	0
transcript:AT3G45965.1	3	16894163	16894236	+	74	0	0	0	0	0	0	0	0
transcript:AT3G46585.1	3	17149752	17149823	+	72	2	0	0	0	0	0	0	0
transcript:AT3G46875.1	3	17264580	17264661	+	82	0	0	0	0	0	0	0	0
transcript:AT3G48275.1	3	17894411	17894482	+	72	0	0	0	0	0	0	0	0
transcript:AT3G48515.1	3	17974591	17974676	-	86	0	0	0	0	0	0	0	0
transcript:AT3G48745.1	3	18069078	18069149	+	72	0	0	0	0	0	0	0	0
transcript:AT3G49925.1	3	18507812	18507885	+	74	0	0	2	0	0	0	0	0
transcript:AT3G50505.1	3	18744808	18744879	-	72	0	0	0	0	0	0	0	0
transcript:AT3G50665.1	3	18826040	18826111	+	72	0	0	4	0	0	0	0	0
transcript:AT3G50835.1	3	18896871	18896943	+	73	0	0	3	0	0	0	0	0
transcript:AT3G50895.1	3	18917433	18917506	+	74	0	0	0	0	0	0	0	0
transcript:AT3G51135.1	3	18997643	18997715	-	73	0	0	0	0	0	0	1	0
transcript:AT3G51265.1	3	19033393	19033464	-	72	0	0	0	0	0	0	0	0
transcript:AT3G52285.1	3	19392674	19392745	-	72	0	0	0	0	0	0	0	0
transcript:AT3G52345.1	3	19409368	19409439	-	72	12	3	0	3	10	9	1	1
transcript:AT3G52565.1	3	19500988	19501067	+	80	1	1	1	0	2	1	0	0
transcript:AT3G52765.1	3	19555036	19555107	+	72	0	0	0	0	0	0	0	0
transcript:AT3G52955.1	3	19637128	19637210	+	83	0	0	0	0	0	0	0	0
transcript:AT3G53775.1	3	19924377	19924448	+	72	0	0	0	0	0	0	0	0
transcript:AT3G53965.1	3	19984941	19985011	+	71	0	0	0	0	0	0	0	0
transcript:AT3G55735.1	3	20693686	20693757	+	72	0	0	0	0	0	0	0	0
transcript:AT3G55795.1	3	20709173	20709244	+	72	0	0	0	0	0	0	0	0
transcript:AT3G56085.1	3	20813517	20813589	-	73	0	0	0	0	0	0	0	0
transcript:AT3G58035.1	3	21487317	21487398	+	82	0	0	0	0	0	0	0	0
transcript:AT3G58165.1	3	21542282	21542352	+	71	0	0	0	0	0	0	0	1
transcript:AT3G59415.1	3	21959510	21959580	+	71	0	0	0	0	0	0	0	0
transcript:AT3G59923.1	3	22138723	22138796	+	74	0	0	0	0	0	0	0	0
transcript:AT3G59926.1	3	22138847	22138918	-	72	0	0	0	0	0	0	0	0
transcript:AT3G60075.1	3	22186835	22186916	-	82	0	0	0	0	0	0	0	0
transcript:AT3G60805.1	3	22470241	22470313	-	73	0	0	1	0	0	0	1	0
transcript:AT3G61105.1	3	22611410	22611490	+	81	0	0	0	0	0	0	0	0
transcript:AT3G61545.1	3	22775922	22775994	+	73	2	0	0	0	0	0	0	0
transcript:AT3G61715.1	3	22842522	22842592	+	71	0	0	0	0	0	0	0	0
transcript:AT3G61755.1	3	22860127	22860199	+	73	0	0	0	0	0	0	0	0
transcript:AT3G61825.1	3	22881807	22881878	+	72	0	0	0	0	0	0	0	0
transcript:AT3G62245.1	3	23036880	23036952	+	73	0	0	0	0	0	0	0	0
transcript:AT3G62285.1	3	23051470	23051542	-	73	0	0	0	0	0	0	0	0
transcript:AT3G62735.1	3	23210707	23210777	+	71	0	0	0	0	0	0	0	0
transcript:AT3G63003.1	3	23285593	23285665	-	73	0	0	0	1	0	0	0	0
transcript:AT3G63006.1	3	23285754	23285826	-	73	0	0	0	0	0	0	0	0
transcript:AT4G00085.1	4	33800	33872	+	73	0	0	0	0	0	0	0	0
transcript:AT4G00985.1	4	424717	424788	-	72	0	0	0	0	0	0	0	0
transcript:AT4G01355.1	4	562561	562634	-	74	0	0	0	0	0	0	0	0
transcript:AT4G01865.1	4	808270	808342	-	73	0	1	3	1	3	3	1	0
transcript:AT4G02055.1	4	901176	901247	+	72	0	0	0	0	0	0	0	0
transcript:AT4G03135.1	4	1390895	1390966	+	72	0	0	0	0	0	0	0	0
transcript:AT4G03285.1	4	1442005	1442076	+	72	0	0	0	0	0	0	0	0
transcript:AT4G03405.1	4	1501607	1501678	+	72	0	0	0	0	2	0	1	0
transcript:AT4G03435.1	4	1520784	1520856	-	73	0	0	0	0	0	0	0	0
transcript:AT4G08345.1	4	5268128	5268213	-	86	0	0	0	0	0	0	2	1
transcript:AT4G10815.1	4	6646430	6646500	+	71	0	0	0	0	0	0	0	0
transcript:AT4G11177.1	4	6819292	6819375	+	84	0	0	0	0	0	0	0	0
transcript:AT4G11213.1	4	6837560	6837643	-	84	0	0	0	0	0	0	0	0
transcript:AT4G11216.1	4	6837774	6837857	-	84	0	0	0	0	0	0	0	0
transcript:AT4G11355.1	4	6905485	6905557	-	73	0	0	0	0	0	0	0	0
transcript:AT4G11405.1	4	6944727	6944798	+	72	0	0	0	0	0	0	0	0
transcript:AT4G11985.1	4	7185704	7185777	+	74	0	0	0	0	0	1	0	0
transcript:AT4G12065.1	4	7232799	7232871	-	73	2	0	0	0	3	1	1	0
transcript:AT4G12115.1	4	7256415	7256487	+	73	0	0	0	0	0	0	0	0
transcript:AT4G12405.1	4	7341424	7341497	-	74	0	0	0	0	0	0	0	0
transcript:AT4G13265.1	4	7730961	7731041	+	81	0	0	0	0	0	0	0	0
transcript:AT4G13445.1	4	7814202	7814274	+	73	0	0	0	0	0	0	0	0
transcript:AT4G14345.1	4	8255700	8255771	+	72	0	0	0	0	0	0	0	0
transcript:AT4G14415.1	4	8301725	8301798	-	74	0	0	0	0	0	0	1	0
transcript:AT4G15775.1	4	8979656	8979728	+	73	0	0	0	0	0	0	0	0
transcript:AT4G16105.1	4	9108308	9108381	+	74	0	0	0	0	0	0	0	0
transcript:AT4G16235.1	4	9191576	9191648	+	73	0	0	0	0	3	0	0	0
transcript:AT4G16465.1	4	9287209	9287282	+	74	0	0	0	0	0	0	0	0
transcript:AT4G16475.1	4	9289685	9289765	+	81	0	0	0	0	0	0	0	0
transcript:AT4G17612.1	4	9815203	9815274	-	72	1	0	0	0	0	0	0	0
transcript:AT4G17765.1	4	9873512	9873583	-	72	0	0	0	0	0	0	0	0
transcript:AT4G17975.1	4	9978106	9978177	-	72	0	0	1	0	0	0	0	1
transcript:AT4G18255.1	4	10093067	10093146	-	80	0	0	0	0	0	0	0	0
transcript:AT4G18725.1	4	10302001	10302073	+	73	0	0	0	0	0	0	0	0
transcript:AT4G18815.1	4	10325965	10326036	-	72	0	0	0	0	0	0	2	0
transcript:AT4G20115.1	4	10878724	10878797	-	74	0	0	0	0	1	0	0	0
transcript:AT4G22265.1	4	11774461	11774546	-	86	1	0	0	0	0	0	0	1
transcript:AT4G22635.1	4	11910289	11910362	+	74	0	0	0	0	0	0	0	0
transcript:AT4G22754.1	4	11954741	11954813	-	73	0	0	0	0	0	0	0	0
transcript:AT4G23635.1	4	12320110	12320193	+	84	3	0	0	0	0	0	0	0
transcript:AT4G23915.1	4	12429599	12429671	+	73	0	0	0	0	0	0	0	0
transcript:AT4G24025.1	4	12486202	12486272	-	71	0	0	0	0	0	0	0	0
transcript:AT4G24565.1	4	12686139	12686220	+	82	0	0	0	0	0	0	0	0
transcript:AT4G25435.1	4	13006234	13006306	-	73	0	0	0	0	0	0	0	0
transcript:AT4G25585.1	4	13058832	13058913	-	82	0	0	0	0	0	0	0	0
transcript:AT4G25635.1	4	13076574	13076657	-	84	0	0	0	0	0	0	0	0
transcript:AT4G26225.1	4	13285423	13285494	-	72	0	0	0	0	0	0	0	0
transcript:AT4G26375.1	4	13336337	13336410	-	74	0	1	0	0	0	0	0	0
transcript:AT4G26385.1	4	13341493	13341566	-	74	0	0	0	0	0	0	0	0
transcript:AT4G26675.1	4	13454557	13454629	+	73	0	0	0	0	0	0	0	0
transcript:AT4G27395.1	4	13704782	13704854	+	73	0	0	0	0	1	0	0	0
transcript:AT4G27875.1	4	13882917	13882988	-	72	0	0	0	0	0	0	0	0
transcript:AT4G27885.1	4	13885191	13885263	-	73	0	0	0	0	0	0	0	0
transcript:AT4G28362.1	4	14032490	14032561	+	72	0	0	0	0	0	0	0	0
transcript:AT4G28915.1	4	14267281	14267362	+	82	0	0	0	0	0	0	0	0
transcript:AT4G29415.1	4	14470278	14470349	+	72	0	0	0	0	0	0	0	0
transcript:AT4G31075.1	4	15120650	15120722	+	73	0	0	0	0	0	0	0	0
transcript:AT4G31265.1	4	15183084	15183156	+	73	4	0	0	0	0	0	0	0
transcript:AT4G31695.1	4	15345712	15345796	-	85	0	0	0	0	0	0	0	0
transcript:AT4G31895.1	4	15430224	15430297	-	74	0	0	0	0	0	0	0	0
transcript:AT4G32265.1	4	15576650	15576722	+	73	0	0	0	0	0	0	0	0
transcript:AT4G32475.1	4	15671393	15671463	+	71	0	0	0	0	0	1	0	0
transcript:AT4G32765.1	4	15804549	15804630	+	82	0	0	0	0	0	0	0	0
transcript:AT4G34035.1	4	16304124	16304196	+	73	0	0	0	0	0	0	0	0
transcript:AT4G34415.1	4	16454697	16454769	-	73	0	0	1	0	0	2	0	0
transcript:AT4G34695.1	4	16556623	16556695	+	73	0	0	0	0	0	0	0	0
transcript:AT4G34975.1	4	16655286	16655359	+	74	0	0	0	0	0	0	0	0
transcript:AT4G36197.1	4	17130052	17130124	+	73	0	0	0	0	0	0	0	0
transcript:AT4G36245.1	4	17149471	17149542	+	72	0	0	0	0	0	0	0	0
transcript:AT4G36635.1	4	17276701	17276774	-	74	0	0	0	0	0	0	0	0
transcript:AT4G37175.1	4	17500807	17500878	-	72	0	0	2	0	0	0	0	1
transcript:AT4G39195.1	4	18254989	18255072	-	84	0	0	1	0	0	0	0	0
transcript:AT4G39345.1	4	18293780	18293851	+	72	0	1	0	0	0	0	2	0
transcript:AT4G39615.1	4	18395028	18395099	+	72	0	0	0	0	0	0	0	0
transcript:AT4G39672.1	4	18411265	18411338	+	74	0	0	0	0	0	1	0	0
transcript:AT4G39865.1	4	18501712	18501784	-	73	0	0	0	0	0	0	0	0
transcript:AT4G39985.1	4	18542171	18542244	+	74	0	0	0	0	0	0	0	0
transcript:AT5G01365.1	5	150355	150427	-	73	0	0	0	0	0	0	0	0
transcript:AT5G02025.1	5	389893	389963	-	71	0	0	0	0	0	0	0	0
transcript:AT5G02385.1	5	508430	508502	-	73	0	0	0	0	0	0	0	0
transcript:AT5G02435.1	5	530822	530895	+	74	0	0	0	0	0	0	0	0
transcript:AT5G02505.1	5	559330	559401	-	72	0	0	0	0	0	0	0	0
transcript:AT5G02615.1	5	588893	588966	-	74	0	0	0	0	0	0	0	0
transcript:AT5G02725.1	5	614644	614725	+	82	0	0	0	0	0	0	0	0
transcript:AT5G02815.1	5	642400	642481	-	82	0	0	0	0	0	0	0	0
transcript:AT5G03445.1	5	858536	858619	+	84	0	0	0	0	0	0	0	0
transcript:AT5G03452.1	5	862397	862469	-	73	0	1	0	0	0	0	0	0
transcript:AT5G03705.1	5	970799	970879	-	81	0	0	0	0	0	0	0	0
transcript:AT5G03745.1	5	984367	984449	+	83	0	0	0	0	0	0	0	0
transcript:AT5G03775.1	5	998942	999014	+	73	0	0	0	0	0	0	0	0
transcript:AT5G05795.1	5	1742692	1742764	+	73	0	0	0	0	0	0	0	0
transcript:AT5G05945.1	5	1788651	1788722	+	72	0	0	0	1	0	1	0	0
transcript:AT5G05985.1	5	1804616	1804689	+	74	0	0	0	0	0	0	0	0
transcript:AT5G06125.1	5	1853302	1853381	-	80	0	0	0	0	0	0	0	0
transcript:AT5G06685.1	5	2060153	2060234	-	82	0	0	0	0	0	0	0	0
transcript:AT5G07135.1	5	2212678	2212748	-	71	0	0	0	0	0	0	0	0
transcript:AT5G07315.1	5	2309463	2309548	-	86	0	0	0	0	0	0	0	0
transcript:AT5G07625.1	5	2411148	2411231	+	84	0	0	0	0	0	0	0	0
transcript:AT5G07675.1	5	2432263	2432335	-	73	0	0	0	0	0	0	0	0
transcript:AT5G08075.1	5	2587826	2587898	-	73	0	0	0	0	0	0	0	0
transcript:AT5G09345.1	5	2898867	2898950	-	84	0	0	0	0	0	0	0	0
transcript:AT5G09655.1	5	2993327	2993400	+	74	0	0	1	1	0	0	0	0
transcript:AT5G09755.1	5	3030817	3030889	-	73	0	0	0	0	0	0	0	0
transcript:AT5G09975.1	5	3118377	3118457	+	81	0	0	0	0	0	0	0	0
transcript:AT5G10235.1	5	3212351	3212423	-	73	0	0	0	0	0	0	0	0
transcript:AT5G10455.1	5	3287553	3287634	-	82	0	0	0	0	0	0	0	0
transcript:AT5G10525.1	5	3324702	3324774	+	73	0	0	0	0	0	0	0	0
transcript:AT5G11225.1	5	3578295	3578366	-	72	0	0	0	0	0	0	0	0
transcript:AT5G11325.1	5	3617058	3617129	+	72	0	0	0	0	0	0	0	0
transcript:AT5G11475.1	5	3669000	3669072	-	73	0	0	0	0	0	0	0	0
transcript:AT5G13845.1	5	4471048	4471119	+	72	0	0	0	0	0	0	0	0
transcript:AT5G14035.1	5	4530474	4530546	+	73	0	0	0	0	0	0	0	0
transcript:AT5G14495.1	5	4673900	4673971	+	72	0	0	0	0	0	0	0	0
transcript:AT5G15175.1	5	4929560	4929633	+	74	0	0	0	0	0	0	0	0
transcript:AT5G15805.1	5	5157639	5157712	+	74	0	0	0	0	0	0	0	0
transcript:AT5G15815.1	5	5161512	5161583	+	72	0	0	2	0	0	0	0	0
transcript:AT5G16375.1	5	5358916	5358997	+	82	0	0	0	0	0	0	0	0
transcript:AT5G18005.1	5	5962698	5962769	-	72	0	0	0	0	0	0	0	0
transcript:AT5G18015.1	5	5965971	5966042	-	72	0	0	0	0	0	0	0	0
transcript:AT5G18085.1	5	5984377	5984448	+	72	0	0	0	0	0	0	0	0
transcript:AT5G18755.1	5	6258145	6258216	+	72	0	0	0	0	0	0	0	0
transcript:AT5G19095.1	5	6401239	6401309	+	71	0	0	0	0	0	0	0	0
transcript:AT5G20852.1	5	7073530	7073601	-	72	0	0	0	0	0	0	0	0
transcript:AT5G20854.1	5	7073943	7074014	-	72	0	0	0	0	0	0	0	0
transcript:AT5G20856.1	5	7074356	7074427	-	72	0	0	0	0	0	0	0	0
transcript:AT5G20858.1	5	7074772	7074843	-	72	0	0	0	0	0	0	0	0
transcript:AT5G21378.1	5	7222057	7222128	-	72	0	0	0	0	0	0	0	0
transcript:AT5G22315.1	5	7387888	7387959	+	72	0	1	1	0	0	0	0	0
transcript:AT5G23665.1	5	7981398	7981469	+	72	0	0	0	0	0	0	0	0
transcript:AT5G25585.1	5	8906416	8906499	+	84	0	0	0	0	0	0	0	0
transcript:AT5G25625.1	5	8946824	8946896	-	73	0	0	0	0	0	0	0	0
transcript:AT5G27715.1	5	9815402	9815473	-	72	0	0	0	0	2	0	0	0
transcript:AT5G32017.1	5	11785055	11785126	+	72	0	0	0	0	0	0	0	0
transcript:AT5G35605.1	5	13805982	13806054	-	73	0	0	0	0	0	0	0	0
transcript:AT5G37795.1	5	15032508	15032581	-	74	0	0	0	0	0	0	0	0
transcript:AT5G38155.1	5	15225318	15225391	+	74	0	0	0	0	0	0	0	0
transcript:AT5G38905.1	5	15575857	15575930	+	74	0	0	0	0	0	0	0	0
transcript:AT5G39535.1	5	15827026	15827097	-	72	0	0	0	0	0	0	0	0
transcript:AT5G39895.1	5	15976287	15976359	+	73	0	0	0	0	0	0	0	0
transcript:AT5G40545.1	5	16239638	16239709	-	72	0	0	0	0	0	0	0	0
transcript:AT5G40945.1	5	16410585	16410665	+	81	0	0	0	0	0	0	0	0
transcript:AT5G41265.1	5	16507533	16507604	-	72	0	0	0	0	0	0	0	0
transcript:AT5G41605.1	5	16638166	16638249	+	84	0	0	0	0	0	0	0	0
transcript:AT5G41675.1	5	16667436	16667507	-	72	0	0	0	0	0	0	0	0
transcript:AT5G43455.1	5	17459175	17459247	-	73	5	0	0	0	0	0	2	1
transcript:AT5G43535.1	5	17495541	17495611	-	71	0	0	0	2	0	0	0	0
transcript:AT5G44283.1	5	17839585	17839656	-	72	0	0	0	0	0	0	0	0
transcript:AT5G44375.1	5	17877680	17877752	-	73	0	0	0	0	0	0	0	0
transcript:AT5G44705.1	5	18040788	18040861	+	74	0	0	1	0	0	0	0	0
transcript:AT5G45715.1	5	18542980	18543051	-	72	0	0	0	0	0	0	0	0
transcript:AT5G45745.1	5	18558845	18558916	+	72	0	0	0	0	0	0	0	0
transcript:AT5G46105.1	5	18698662	18698733	-	72	2	0	3	0	0	3	0	0
transcript:AT5G46325.1	5	18790308	18790387	+	80	0	0	0	0	0	0	0	0
transcript:AT5G46595.1	5	18907523	18907594	+	72	0	0	0	0	0	0	0	0
transcript:AT5G48465.1	5	19641603	19641674	+	72	0	0	0	0	0	0	0	0
transcript:AT5G48675.1	5	19744175	19744246	-	72	0	0	0	0	0	0	0	0
transcript:AT5G48835.1	5	19803135	19803220	+	86	0	0	0	0	0	0	0	0
transcript:AT5G49435.1	5	20046823	20046894	+	72	0	0	0	0	0	0	0	0
transcript:AT5G50805.1	5	20675222	20675293	+	72	0	0	0	0	0	0	0	0
