WT_AGO1.1	WT_AGO1.2	deltaN.1	deltaN.2	baseMean	log2FC	lfcSE	stat	p.value	q.value	q.value_BH	ranking
transcript:AT2G27850.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT2G28730.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT2G28770.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT2G29030.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT2G29520.1	2	0	0	0	0.469552207876876	-2.54851973208226	4.89915752247512	-0.520195507164406	0.602927316455226	0.9872469907978	1	49.5
transcript:AT2G30180.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT2G30190.1	1	0	0	0	0.234776103938438	-1.60856922355777	4.99258056305201	-0.322191941270235	0.747307289190716	0.9872469907978	1	94.5
transcript:AT2G30450.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT2G30850.1	0	2	0	0	0.537284965911771	-2.72522370318789	4.88610950221481	-0.557749207616526	0.577015650880056	0.9872469907978	1	34
transcript:AT2G32110.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT2G33140.1	1	0	0	0	0.234776103938438	-1.60856922355777	4.99258056305201	-0.322191941270235	0.747307289190716	0.9872469907978	1	94.5
transcript:AT2G33650.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT2G33660.1	0	2	0	0	0.537284965911771	-2.72522370318789	4.88610950221481	-0.557749207616526	0.577015650880056	0.9872469907978	1	34
transcript:AT2G33890.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT2G33900.1	0	0	0	2	0.444196173702874	2.26383573422233	4.89117548208134	0.462840832948197	0.643478460260745	0.9872469907978	1	62
transcript:AT2G33910.1	1	1	0	0	0.503418586894324	-2.63908239885795	4.89227526578334	-0.539438656961056	0.589584213459892	0.9872469907978	1	40.5
transcript:AT2G33920.1	2	0	0	0	0.469552207876876	-2.54851973208226	4.89915752247512	-0.520195507164406	0.602927316455226	0.9872469907978	1	49.5
transcript:AT2G33930.1	0	1	0	0	0.268642482955885	-1.7067753236881	4.98595415622159	-0.342316690087964	0.732112576590372	0.9872469907978	1	82
transcript:AT2G33940.1	0	1	0	0	0.268642482955885	-1.7067753236881	4.98595415622159	-0.342316690087964	0.732112576590372	0.9872469907978	1	82
transcript:AT2G33950.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT2G33960.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT2G33970.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT2G34950.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT2G34985.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT2G35220.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT2G36140.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT2G36150.1	0	0	1	0	0.217080619137177	1.2440379628351	4.99664863845466	0.248974473262111	0.803380527153948	0.9872469907978	1	128.5
transcript:AT2G36280.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT2G36510.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT2G36520.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT2G36600.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT2G36860.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT2G38030.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT2G39600.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT2G39610.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT2G39860.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT2G42020.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT2G42420.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT2G42970.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT2G43300.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT2G44320.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT2G45020.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT2G45390.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT2G46120.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT2G47100.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT2G47740.1	1	0	0	0	0.234776103938438	-1.60856922355777	4.99258056305201	-0.322191941270235	0.747307289190716	0.9872469907978	1	94.5
transcript:AT3G01705.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G02315.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G02335.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G02715.1	2	0	0	0	0.469552207876876	-2.54851973208226	4.89915752247512	-0.520195507164406	0.602927316455226	0.9872469907978	1	49.5
transcript:AT3G03845.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G03852.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G04525.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G05525.1	0	2	0	1	0.759383052763208	-1.26944620752511	4.37219553113503	-0.290345250683598	0.771552123995582	0.9872469907978	1	107
transcript:AT3G05755.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G05835.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G06105.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G06335.1	0	0	0	1	0.222098086851437	1.26064886402179	4.99546332594357	0.252358746680154	0.800763783770487	0.9872469907978	1	116
transcript:AT3G06665.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G07025.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G07055.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G07115.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G07185.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G09505.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G09585.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G09595.1	0	1	0	0	0.268642482955885	-1.7067753236881	4.98595415622159	-0.342316690087964	0.732112576590372	0.9872469907978	1	82
transcript:AT3G10015.1	1	0	0	0	0.234776103938438	-1.60856922355777	4.99258056305201	-0.322191941270235	0.747307289190716	0.9872469907978	1	94.5
transcript:AT3G10035.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G10415.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G11285.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G11395.1	0	0	0	1	0.222098086851437	1.26064886402179	4.99546332594357	0.252358746680154	0.800763783770487	0.9872469907978	1	116
transcript:AT3G11505.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G12385.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G12585.1	0	0	0	1	0.222098086851437	1.26064886402179	4.99546332594357	0.252358746680154	0.800763783770487	0.9872469907978	1	116
transcript:AT3G13223.1	0	1	0	0	0.268642482955885	-1.7067753236881	4.98595415622159	-0.342316690087964	0.732112576590372	0.9872469907978	1	82
transcript:AT3G13335.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G14855.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G15055.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G15585.1	0	0	1	0	0.217080619137177	1.2440379628351	4.99664863845466	0.248974473262111	0.803380527153948	0.9872469907978	1	128.5
transcript:AT3G16552.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G18815.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G18952.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G19235.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G20655.1	1	0	0	0	0.234776103938438	-1.60856922355777	4.99258056305201	-0.322191941270235	0.747307289190716	0.9872469907978	1	94.5
transcript:AT3G20885.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G21475.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G25715.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G26747.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G27555.1	0	2	0	0	0.537284965911771	-2.72522370318789	4.88610950221481	-0.557749207616526	0.577015650880056	0.9872469907978	1	34
transcript:AT3G27825.1	1	0	0	1	0.456874190789875	-0.154104820585327	4.99055261146265	-0.0308793098847146	0.975365790373895	0.9872469907978	1	165.5
transcript:AT3G27845.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G28685.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G28695.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G29095.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G30345.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G44955.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G45935.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G45955.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G45965.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G46585.1	2	0	0	0	0.469552207876876	-2.54851973208226	4.89915752247512	-0.520195507164406	0.602927316455226	0.9872469907978	1	49.5
transcript:AT3G46875.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G48275.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G48515.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G48745.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G49925.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G50505.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G50665.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G50835.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G50895.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G51135.1	0	0	1	0	0.217080619137177	1.2440379628351	4.99664863845466	0.248974473262111	0.803380527153948	0.9872469907978	1	128.5
transcript:AT3G51265.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G52285.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G52345.1	12	3	1	1	4.06241940211753	-3.04974256441919	1.95804344128221	-1.5575459155401	0.119340928092278	0.9872469907978	1	4
transcript:AT3G52565.1	1	1	0	0	0.503418586894324	-2.63908239885795	4.89227526578334	-0.539438656961056	0.589584213459892	0.9872469907978	1	40.5
transcript:AT3G52765.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G52955.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G53775.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G53965.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G55735.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G55795.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G56085.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G58035.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G58165.1	0	0	0	1	0.222098086851437	1.26064886402179	4.99546332594357	0.252358746680154	0.800763783770487	0.9872469907978	1	116
transcript:AT3G59415.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G59923.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G59926.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G60075.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G60805.1	0	0	1	0	0.217080619137177	1.2440379628351	4.99664863845466	0.248974473262111	0.803380527153948	0.9872469907978	1	128.5
transcript:AT3G61105.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G61545.1	2	0	0	0	0.469552207876876	-2.54851973208226	4.89915752247512	-0.520195507164406	0.602927316455226	0.9872469907978	1	49.5
transcript:AT3G61715.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G61755.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G61825.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G62245.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G62285.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G62735.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G63003.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT3G63006.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G00085.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G00985.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G01355.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G01865.1	0	1	1	0	0.485723102093062	-0.268957692143391	4.98511168100846	-0.0539521899114168	0.956973255646208	0.9872469907978	1	158
transcript:AT4G02055.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G03135.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G03285.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G03405.1	0	0	1	0	0.217080619137177	1.2440379628351	4.99664863845466	0.248974473262111	0.803380527153948	0.9872469907978	1	128.5
transcript:AT4G03435.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G08345.1	0	0	2	1	0.65625932512579	2.82877220495689	4.553142134494	0.621279134584113	0.534415979837396	0.9872469907978	1	26.5
transcript:AT4G10815.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G11177.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G11213.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G11216.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G11355.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G11405.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G11985.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G12065.1	2	0	1	0	0.686632827014053	-1.11213683005361	4.54773180065033	-0.244547585214803	0.806806752738328	0.9872469907978	1	135
transcript:AT4G12115.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G12405.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G13265.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G13445.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G14345.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G14415.1	0	0	1	0	0.217080619137177	1.2440379628351	4.99664863845466	0.248974473262111	0.803380527153948	0.9872469907978	1	128.5
transcript:AT4G15775.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G16105.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G16235.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G16465.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G16475.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G17612.1	1	0	0	0	0.234776103938438	-1.60856922355777	4.99258056305201	-0.322191941270235	0.747307289190716	0.9872469907978	1	94.5
transcript:AT4G17765.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G17975.1	0	0	0	1	0.222098086851437	1.26064886402179	4.99546332594357	0.252358746680154	0.800763783770487	0.9872469907978	1	116
transcript:AT4G18255.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G18725.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G18815.1	0	0	2	0	0.434161238274353	2.23386744018775	4.89338480466689	0.456507617806244	0.648024994154392	0.9872469907978	1	68
transcript:AT4G20115.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G22265.1	1	0	0	1	0.456874190789875	-0.154104820585327	4.99055261146265	-0.0308793098847146	0.975365790373895	0.9872469907978	1	165.5
transcript:AT4G22635.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G22754.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G23635.1	3	0	0	0	0.704328311815314	-3.130582407135	4.86148239470261	-0.643956339438004	0.519603746394992	0.9872469907978	1	23
transcript:AT4G23915.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G24025.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G24565.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G25435.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G25585.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G25635.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G26225.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G26375.1	0	1	0	0	0.268642482955885	-1.7067753236881	4.98595415622159	-0.342316690087964	0.732112576590372	0.9872469907978	1	82
transcript:AT4G26385.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G26675.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G27395.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G27875.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G27885.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G28362.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G28915.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G29415.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G31075.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G31265.1	4	0	0	0	0.939104415753752	-3.54545667191216	4.32434827045528	-0.819882315246289	0.412283199275959	0.9872469907978	1	18
transcript:AT4G31695.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G31895.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G32265.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G32475.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G32765.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G34035.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G34415.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G34695.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G34975.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G36197.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G36245.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G36635.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G37175.1	0	0	0	1	0.222098086851437	1.26064886402179	4.99546332594357	0.252358746680154	0.800763783770487	0.9872469907978	1	116
transcript:AT4G39195.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G39345.1	0	1	2	0	0.702803721230239	0.7250249229067	4.50157727540634	0.161060197026442	0.872045989072479	0.9872469907978	1	146
transcript:AT4G39615.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G39672.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G39865.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT4G39985.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G01365.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G02025.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G02385.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G02435.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G02505.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G02615.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G02725.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G02815.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G03445.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G03452.1	0	1	0	0	0.268642482955885	-1.7067753236881	4.98595415622159	-0.342316690087964	0.732112576590372	0.9872469907978	1	82
transcript:AT5G03705.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G03745.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G03775.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G05795.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G05945.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G05985.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G06125.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G06685.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G07135.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G07315.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G07625.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G07675.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G08075.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G09345.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G09655.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G09755.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G09975.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G10235.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G10455.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G10525.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G11225.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G11325.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G11475.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G13845.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G14035.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G14495.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G15175.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G15805.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G15815.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G16375.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G18005.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G18015.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G18085.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G18755.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G19095.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G20852.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G20854.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G20856.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G20858.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G21378.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G22315.1	0	1	0	0	0.268642482955885	-1.7067753236881	4.98595415622159	-0.342316690087964	0.732112576590372	0.9872469907978	1	82
transcript:AT5G23665.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G25585.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G25625.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G27715.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G32017.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G35605.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G37795.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G38155.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G38905.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G39535.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G39895.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G40545.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G40945.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G41265.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G41605.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G41675.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G43455.1	5	0	2	1	1.83013984481798	-0.849747048422847	2.74379082366192	-0.309698188759432	0.756790480265257	0.9872469907978	1	103
transcript:AT5G43535.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G44283.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G44375.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G44705.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G45715.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G45745.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G46105.1	2	0	0	0	0.469552207876876	-2.54851973208226	4.89915752247512	-0.520195507164406	0.602927316455226	0.9872469907978	1	49.5
transcript:AT5G46325.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
transcript:AT5G46595.1	0	0	0	0	0	NA	NA	NA	1	1	1	429.5
