ago1.1	ago1.2	deltaN.1	deltaN.2	baseMean	log2FC	lfcSE	stat	p.value	q.value	q.value_BH	ranking
transcript:AT2G30450.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT2G30850.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT2G32110.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT2G33140.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT2G33650.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT2G33660.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT2G33890.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT2G33900.1	0	0	0	2	0.561412277269922	2.67182112080954	4.66622071600667	0.572587814297835	0.566923812414209	0.934743624596198	1	58
transcript:AT2G33910.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT2G33920.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT2G33930.1	1	0	0	0	0.232780003759405	-1.23842067337808	4.99560867420355	-0.247901858240631	0.804210342110866	0.934743624596198	1	139.5
transcript:AT2G33940.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT2G33950.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT2G33960.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT2G33970.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT2G34950.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT2G34985.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT2G35220.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT2G36140.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT2G36150.1	0	0	1	0	0.265703013798576	1.62457339073635	4.99547633640618	0.325208905284314	0.745022969256603	0.934743624596198	1	113
transcript:AT2G36280.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT2G36510.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT2G36520.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT2G36600.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT2G36860.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT2G38030.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT2G39600.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT2G39610.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT2G39860.1	0	2	0	0	0.490056104235708	-2.28285407015197	4.88984746733851	-0.466855885669274	0.640602988933948	0.934743624596198	1	77
transcript:AT2G42020.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT2G42420.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT2G42970.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT2G43300.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT2G44320.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT2G45020.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT2G45390.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT2G46120.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT2G47100.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT2G47740.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G01705.1	0	2	0	0	0.490056104235708	-2.28285407015197	4.88984746733851	-0.466855885669274	0.640602988933948	0.934743624596198	1	77
transcript:AT3G02315.1	0	1	0	0	0.245028052117854	-1.27574723716655	4.992982543362	-0.255508050766692	0.798330726314576	0.934743624596198	1	129.5
transcript:AT3G02335.1	1	0	0	0	0.232780003759405	-1.23842067337808	4.99560867420355	-0.247901858240631	0.804210342110866	0.934743624596198	1	139.5
transcript:AT3G02715.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G03845.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G03852.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G04525.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G05525.1	0	1	0	1	0.525734190752815	0.195212587916357	4.49489365263273	0.0434298568559054	0.965358877818628	0.978170412545091	1	163.5
transcript:AT3G05755.1	0	1	0	0	0.245028052117854	-1.27574723716655	4.992982543362	-0.255508050766692	0.798330726314576	0.934743624596198	1	129.5
transcript:AT3G05835.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G06105.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G06335.1	0	0	0	1	0.280706138634961	1.66454183221973	4.992669256688	0.33339717626798	0.7388344943708	0.934743624596198	1	99.5
transcript:AT3G06665.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G07025.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G07055.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G07115.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G07185.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G09505.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G09585.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G09595.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G10015.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G10035.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G10415.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G11285.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G11395.1	0	0	0	1	0.280706138634961	1.66454183221973	4.992669256688	0.33339717626798	0.7388344943708	0.934743624596198	1	99.5
transcript:AT3G11505.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G12385.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G12585.1	0	2	0	1	0.770762242870669	-0.81478210458014	3.82027286214928	-0.213278510195668	0.83110973432451	0.934743624596198	1	149
transcript:AT3G13223.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G13335.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G14855.1	1	0	0	0	0.232780003759405	-1.23842067337808	4.99560867420355	-0.247901858240631	0.804210342110866	0.934743624596198	1	139.5
transcript:AT3G15055.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G15585.1	0	0	1	0	0.265703013798576	1.62457339073635	4.99547633640618	0.325208905284314	0.745022969256603	0.934743624596198	1	113
transcript:AT3G16552.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G18815.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G18952.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G19235.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G20655.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G20885.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G21475.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G25715.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G26747.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G27555.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G27825.1	0	0	0	1	0.280706138634961	1.66454183221973	4.992669256688	0.33339717626798	0.7388344943708	0.934743624596198	1	99.5
transcript:AT3G27845.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G28685.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G28695.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G29095.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G30345.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G44955.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G45935.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G45955.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G45965.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G46585.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G46875.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G48275.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G48515.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G48745.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G49925.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G50505.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G50665.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G50835.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G50895.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G51135.1	0	0	1	0	0.265703013798576	1.62457339073635	4.99547633640618	0.325208905284314	0.745022969256603	0.934743624596198	1	113
transcript:AT3G51265.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G52285.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G52345.1	10	9	1	1	5.07946165908827	-3.05317197849697	1.63578363069633	-1.86648889327574	0.0619729965495269	0.934743624596198	1	4
transcript:AT3G52565.1	2	1	0	0	0.710588059636664	-2.82341624306114	3.85391796725582	-0.732609325639474	0.463796741619635	0.934743624596198	1	42
transcript:AT3G52765.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G52955.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G53775.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G53965.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G55735.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G55795.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G56085.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G58035.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G58165.1	0	0	0	1	0.280706138634961	1.66454183221973	4.992669256688	0.33339717626798	0.7388344943708	0.934743624596198	1	99.5
transcript:AT3G59415.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G59923.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G59926.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G60075.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G60805.1	0	0	1	0	0.265703013798576	1.62457339073635	4.99547633640618	0.325208905284314	0.745022969256603	0.934743624596198	1	113
transcript:AT3G61105.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G61545.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G61715.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G61755.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G61825.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G62245.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G62285.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G62735.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G63003.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT3G63006.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G00085.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G00985.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G01355.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G01865.1	3	3	1	0	1.69912718143035	-2.40000049093154	2.63579700821847	-0.910540714420833	0.362537420088506	0.934743624596198	1	26
transcript:AT4G02055.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G03135.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G03285.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G03405.1	2	0	1	0	0.731263021317386	-0.785704855317345	3.89554195612491	-0.201693336682459	0.840156472107297	0.934743624596198	1	150.5
transcript:AT4G03435.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G08345.1	0	0	2	1	0.812112166232114	3.20977548742555	3.6635292049518	0.876143005243977	0.380952296157677	0.934743624596198	1	30
transcript:AT4G10815.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G11177.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G11213.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G11216.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G11355.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G11405.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G11985.1	0	1	0	0	0.245028052117854	-1.27574723716655	4.992982543362	-0.255508050766692	0.798330726314576	0.934743624596198	1	129.5
transcript:AT4G12065.1	3	1	1	0	1.20907107719465	-1.80004089376412	2.99296960008334	-0.601423046099098	0.547558252642216	0.934743624596198	1	54
transcript:AT4G12115.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G12405.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G13265.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G13445.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G14345.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G14415.1	0	0	1	0	0.265703013798576	1.62457339073635	4.99547633640618	0.325208905284314	0.745022969256603	0.934743624596198	1	113
transcript:AT4G15775.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G16105.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G16235.1	3	0	0	0	0.698340011278215	-2.80027236922431	4.25287820988325	-0.658441702543178	0.510254345852235	0.934743624596198	1	48.5
transcript:AT4G16465.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G16475.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G17612.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G17765.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G17975.1	0	0	0	1	0.280706138634961	1.66454183221973	4.992669256688	0.33339717626798	0.7388344943708	0.934743624596198	1	99.5
transcript:AT4G18255.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G18725.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G18815.1	0	0	2	0	0.531406027597152	2.60034249130368	4.77292310071675	0.544811310895243	0.585883298593104	0.934743624596198	1	65.5
transcript:AT4G20115.1	1	0	0	0	0.232780003759405	-1.23842067337808	4.99560867420355	-0.247901858240631	0.804210342110866	0.934743624596198	1	139.5
transcript:AT4G22265.1	0	0	0	1	0.280706138634961	1.66454183221973	4.992669256688	0.33339717626798	0.7388344943708	0.934743624596198	1	99.5
transcript:AT4G22635.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G22754.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G23635.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G23915.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G24025.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G24565.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G25435.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G25585.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G25635.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G26225.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G26375.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G26385.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G26675.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G27395.1	1	0	0	0	0.232780003759405	-1.23842067337808	4.99560867420355	-0.247901858240631	0.804210342110866	0.934743624596198	1	139.5
transcript:AT4G27875.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G27885.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G28362.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G28915.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G29415.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G31075.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G31265.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G31695.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G31895.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G32265.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G32475.1	0	1	0	0	0.245028052117854	-1.27574723716655	4.992982543362	-0.255508050766692	0.798330726314576	0.934743624596198	1	129.5
transcript:AT4G32765.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G34035.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G34415.1	0	2	0	0	0.490056104235708	-2.28285407015197	4.88984746733851	-0.466855885669274	0.640602988933948	0.934743624596198	1	77
transcript:AT4G34695.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G34975.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G36197.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G36245.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G36635.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G37175.1	0	0	0	1	0.280706138634961	1.66454183221973	4.992669256688	0.33339717626798	0.7388344943708	0.934743624596198	1	99.5
transcript:AT4G39195.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G39345.1	0	0	2	0	0.531406027597152	2.60034249130368	4.77292310071675	0.544811310895243	0.585883298593104	0.934743624596198	1	65.5
transcript:AT4G39615.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G39672.1	0	1	0	0	0.245028052117854	-1.27574723716655	4.992982543362	-0.255508050766692	0.798330726314576	0.934743624596198	1	129.5
transcript:AT4G39865.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT4G39985.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G01365.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G02025.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G02385.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G02435.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G02505.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G02615.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G02725.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G02815.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G03445.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G03452.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G03705.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G03745.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G03775.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G05795.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G05945.1	0	1	0	0	0.245028052117854	-1.27574723716655	4.992982543362	-0.255508050766692	0.798330726314576	0.934743624596198	1	129.5
transcript:AT5G05985.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G06125.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G06685.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G07135.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G07315.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G07625.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G07675.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G08075.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G09345.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G09655.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G09755.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G09975.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G10235.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G10455.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G10525.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G11225.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G11325.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G11475.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G13845.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G14035.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G14495.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G15175.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G15805.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G15815.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G16375.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G18005.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G18015.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G18085.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G18755.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G19095.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G20852.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G20854.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G20856.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G20858.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G21378.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G22315.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G23665.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G25585.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G25625.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G27715.1	2	0	0	0	0.46556000751881	-2.21560338183523	4.89480607253726	-0.452643751152077	0.650805289143714	0.934743624596198	1	87
transcript:AT5G32017.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G35605.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G37795.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G38155.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G38905.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G39535.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G39895.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G40545.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G40945.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G41265.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G41605.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G41675.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G43455.1	0	0	2	1	0.812112166232114	3.20977548742555	3.6635292049518	0.876143005243977	0.380952296157677	0.934743624596198	1	30
transcript:AT5G43535.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G44283.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G44375.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G44705.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G45715.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G45745.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G46105.1	0	3	0	0	0.735084156353562	-2.86797009881849	4.16818754357207	-0.688061674010159	0.491413944187753	0.934743624596198	1	45.5
transcript:AT5G46325.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G46595.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G48465.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G48675.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G48835.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G49435.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G50805.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G50995.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G51055.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G52355.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G52495.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G52815.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G53487.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G54365.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G54375.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G54865.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G55045.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G55055.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G55505.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G56365.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G56745.1	1	0	0	0	0.232780003759405	-1.23842067337808	4.99560867420355	-0.247901858240631	0.804210342110866	0.934743624596198	1	139.5
transcript:AT5G56975.1	0	0	2	0	0.531406027597152	2.60034249130368	4.77292310071675	0.544811310895243	0.585883298593104	0.934743624596198	1	65.5
transcript:AT5G57885.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G58495.1	0	0	0	0	0	NA	NA	NA	1	1	1	429
transcript:AT5G59055.1	0	0	0	1	0.280706138634961	1.66454183221973	4.992669256688	0.33339717626798	0.7388344943708	0.934743624596198	1	99.5
