WT_AGO1.1	WT_AGO1.2	deltaN.1	deltaN.2	baseMean	log2FC	lfcSE	stat	p.value	q.value	q.value_BH	ranking
gene:AT1G29340	1902	2133	1863	1512	1854.24086555691	-0.268523070814458	0.192186079569098	-1.39720354052966	0.162352372347913	0.999600152373635	1	3432
gene:AT1G29350	1276	1732	1398	1734	1517.71966330614	0.036694760334517	0.157633467728181	0.232785339708396	0.815928097449714	0.999600152373635	1	18962
gene:AT1G29355	256	284	246	284	266.03353422709	-0.0561269721912136	0.23173602006569	-0.242202192716106	0.808623496084784	0.999600152373635	1	18788
gene:AT1G29370	1363	1648	1439	1638	1511.00418926423	0.00741948045500332	0.14633118666835	0.0507033437227504	0.959561912173015	0.999600152373635	1	22468
gene:AT1G29380	61	63	55	98	68.2975819495236	0.251334840300755	0.4344889087959	0.57846088867327	0.562952995731648	0.999600152373635	1	11897
gene:AT1G29390	428	507	458	533	477.951648408477	0.0577969921649567	0.189809678769894	0.304499710128185	0.760747213551196	0.999600152373635	1	17347
gene:AT1G29395	312	371	243	325	310.044541026427	-0.298222472596227	0.224477852599942	-1.32851623954061	0.184007622356844	0.999600152373635	1	3863
gene:AT1G29400	1921	2175	1981	1753	1955.69305678238	-0.148211454908468	0.174037181878274	-0.851607991516041	0.39443170262776	0.999600152373635	1	8163
gene:AT1G29410	105	123	104	105	108.814042397548	-0.145970575576314	0.333298706224377	-0.437957222306308	0.661417293524214	0.999600152373635	1	14777
gene:AT1G29418	232	364	283	275	285.722254004171	-0.0976899846344572	0.25388726208001	-0.384777022029846	0.70040262464647	0.999600152373635	1	15746
gene:AT1G29420	4	10	4	0	4.46705014272694	-1.71542990094493	1.76614072395938	-0.971287212662897	0.331405274717889	1	1	6758.5
gene:AT1G29430	38	52	30	46	40.9134017000302	-0.274478369274341	0.524846473293898	-0.522968874215225	0.600995913715485	0.999600152373635	1	12913
gene:AT1G29435	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT1G29440	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT1G29450	50	50	44	29	43.5579245523565	-0.464700103749233	0.536607476360047	-0.865996327336731	0.386492175841815	0.999600152373635	1	7990
gene:AT1G29460	28	41	38	40	36.3878921003079	0.165339149824055	0.548456073648933	0.301462884208825	0.763061548413224	0.999600152373635	1	17420
gene:AT1G29465	99	133	105	109	110.665700233558	-0.131248119412496	0.332651953727225	-0.394550874996873	0.693174374136064	0.999600152373635	1	15564
gene:AT1G29470	2382	3133	2544	4046	2977.92597564894	0.220859400953188	0.181257020898582	1.2184874266292	0.223038799924421	0.999600152373635	1	4605
gene:AT1G29480	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT1G29490	2	0	4	4	2.52581248599906	1.89767827181878	2.20773914722926	0.859557287010283	0.390033128514952	1	1	8060.5
gene:AT1G29500	118	100	64	89	92.7637403530244	-0.562103915222302	0.378919454366214	-1.4834390495006	0.137957798938774	0.984293178322145	1	3004
gene:AT1G29510	148	106	52	60	92.5234440672617	-1.23407494822536	0.402533150773053	-3.06577221243856	0.00217108648170567	0.114561371656428	0.155547659719094	386
gene:AT1G29520	112	179	97	155	133.261248795129	-0.232349818592029	0.338441312483888	-0.686529126384624	0.492379503813694	0.999600152373635	1	10308
gene:AT1G29530	278	392	242	247	287.465895173323	-0.465160973313886	0.238046116295374	-1.95407923705297	0.0506918471495432	0.699994266265692	0.923506609302118	1518
gene:AT1G29535	7	13	14	19	12.9894075495024	0.709513822738688	0.906328057795685	0.782844375870172	0.433718505034558	0.999600152373635	1	9037
gene:AT1G29540	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT1G29550	102	159	123	118	124.33689923446	-0.118405112319502	0.332613497256715	-0.355984087525215	0.721852481953359	0.999600152373635	1	16267
gene:AT1G29560	62	69	51	52	58.357727052983	-0.370564970805267	0.438832405987834	-0.844433924543715	0.398426971930599	0.999600152373635	1	8234
gene:AT1G29570	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT1G29580	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT1G29590	54	49	35	34	43.1752187085751	-0.610165279921018	0.51508806370695	-1.18458439034642	0.23618181179244	0.999600152373635	1	4872
gene:AT1G29600	8	22	6	28	15.2787706486191	0.14072489833907	0.968732390555079	0.145267051779321	0.884500027617181	0.999600152373635	1	20680
gene:AT1G29620	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT1G29630	101	133	100	102	108.280918373829	-0.22713346950602	0.335698281210214	-0.67660003705467	0.498659755600507	0.999600152373635	1	10443
gene:AT1G29640	34	47	62	36	44.8744216730265	0.28753051970762	0.548015668077615	0.524675728189029	0.599808633031983	0.999600152373635	1	12891
gene:AT1G29660	948	1159	1009	1747	1195.26557498412	0.343063661249983	0.208585770767602	1.64471267616913	0.10002907746888	0.903900731981429	1	2354
gene:AT1G29670	1921	2145	2306	2709	2254.08563199467	0.272627059091801	0.140084334576125	1.94616378709819	0.0516350683516555	0.700870798805094	0.925116950868694	1543
gene:AT1G29680	13	13	7	0	8.41840672878065	-1.84622865340776	1.38469482754938	-1.33331086148072	0.182429810782617	0.999600152373635	1	3827
gene:AT1G29690	807	1072	894	496	819.492299996397	-0.417287893540416	0.287663892338558	-1.45060921670802	0.146888707382323	0.991845719894528	1	3177
gene:AT1G29700	596	686	691	694	664.03023798355	0.0909417793170438	0.181968767063549	0.499765870729256	0.61723994469676	0.999600152373635	1	13416
gene:AT1G29710	102	133	173	148	138.484003825569	0.442864232414721	0.319261867405052	1.38715041672312	0.165395901175531	0.999600152373635	1	3498
gene:AT1G29720	69	69	77	109	80.2357461428998	0.387459420798557	0.388483989960087	0.997362647655994	0.318588515034143	0.999600152373635	1	6472
gene:AT1G29730	24	37	21	37	29.166510985501	-0.103487521006959	0.6252549857781	-0.165512508274002	0.868540605431796	0.999600152373635	1	20293
gene:AT1G29740	5	4	0	13	5.26944087402992	0.394254755974854	1.71018945935649	0.23053279495899	0.817677782958291	1	1	18995
gene:AT1G29750	321	291	348	389	336.57493107513	0.229709042204227	0.233103635683142	0.985437406546806	0.324409263142031	0.999600152373635	1	6631
gene:AT1G29760	388	451	457	397	422.654992749101	0.0124689736867869	0.223194054036052	0.0558660657007148	0.955448504240552	0.999600152373635	1	22379
gene:AT1G29770	8	14	13	22	13.9154820809611	0.644997850369022	0.882156144148188	0.731160639358051	0.464681038819318	0.999600152373635	1	9696
gene:AT1G29775	3	2	0	9	3.34412176219763	0.704677147512412	2.02480663861438	0.348021946428741	0.727823701685889	1	1	16410
gene:AT1G29780	3	16	6	4	7.02748620671779	-0.865190770689708	1.30934498646971	-0.66078136750075	0.508752533567686	0.999600152373635	1	10683
gene:AT1G29790	392	495	483	560	478.160121171142	0.211159801335803	0.191402447876269	1.10322414200422	0.269929839721134	0.999600152373635	1	5529
gene:AT1G29800	232	293	306	268	273.823777385311	0.119393230248528	0.250524752679816	0.476572590019156	0.633666505543535	0.999600152373635	1	14015
gene:AT1G29810	99	144	142	159	134.489746853209	0.294598522353129	0.310173694500293	0.949785644549075	0.342221181593997	0.999600152373635	1	7013
gene:AT1G29820	189	248	205	316	235.831409519195	0.219799444854472	0.264260068242239	0.831754287798749	0.405547650952303	0.999600152373635	1	8367
gene:AT1G29830	8	11	8	4	7.77085964104347	-0.648524208468967	1.17219169926458	-0.553257806616308	0.580086888681065	0.999600152373635	1	12280
gene:AT1G29840	45	82	51	76	62.2100572984574	-0.0157250244576538	0.455796020846031	-0.0345001354519628	0.97247833433884	0.999600152373635	1	22805
gene:AT1G29850	578	624	579	776	633.812765902245	0.134825080012461	0.186909260541176	0.721339753964516	0.47070050363763	0.999600152373635	1	9830
gene:AT1G29860	3	4	1	0	2.01028768519547	-2.78718332521853	2.54612494185642	-1.094676572779	0.273658355638057	1	1	5616
gene:AT1G29870	0	0	0	2	0.458132912561147	2.31885549107214	4.89987993491925	0.473247410522592	0.63603667675334	1	1	14126
gene:AT1G29880	1921	2489	2100	2185	2158.81396226266	-0.0567037146425254	0.149711784621504	-0.378752512942663	0.704871653755108	0.999600152373635	1	15857
gene:AT1G29890	342	389	367	380	367.947103741305	0.00842380142450642	0.210773877717196	0.0399660599109391	0.9681201849302	0.999600152373635	1	22686
gene:AT1G29900	2755	3252	2784	3422	3028.24500658269	0.0178745589305912	0.135748695271491	0.131673891191682	0.895242237487179	0.999600152373635	1	20925
gene:AT1G29910	5382	5860	7341	4557	5819.81065506412	0.0833672277875519	0.444344254012627	0.187618557086558	0.851175678123784	0.999600152373635	1	19845
gene:AT1G29920	5448	4453	10306	4283	6237.65595271252	0.56215474357044	0.730616552624583	0.769425140384542	0.441640968841852	0.999600152373635	1	9206
gene:AT1G29930	54565	57184	76997	58667	62027.6415302921	0.268630437196621	0.194747742630505	1.37937638489753	0.167778736414911	0.999600152373635	1	3550
gene:AT1G29940	901	1212	877	1096	1010.47019168962	-0.121406231921175	0.167256871217621	-0.725866931728093	0.467920350319105	0.999600152373635	1	9771
gene:AT1G29950	625	774	565	796	682.18652279764	-0.0726261191512317	0.187590821979713	-0.387151772057835	0.698643851711134	0.999600152373635	1	15700
gene:AT1G29960	56	83	50	78	65.6417690632604	-0.146513446945621	0.432115292874875	-0.339061008396307	0.734563771181125	0.999600152373635	1	16597
gene:AT1G29962	0	0	2	0	0.53130296147591	2.5131599918114	4.88552650583846	0.514409243058664	0.606965898305344	1	1	13101.5
gene:AT1G29965	0	1	2	0	0.762359235868431	1.09857168239048	4.03793483099176	0.272062756921874	0.785573765428629	1	1	18222
gene:AT1G29970	276	350	344	421	344.168605339004	0.26434455656104	0.213282881646842	1.23940821935605	0.215194359072112	0.999600152373635	1	4449
gene:AT1G29980	197	260	224	380	260.499479099583	0.364150089858876	0.271381784532328	1.34183689036615	0.179648888005257	0.999600152373635	1	3771
gene:AT1G29990	302	352	363	312	331.820081880252	0.0330070817637526	0.238942290630662	0.138138299740218	0.890131117102979	0.999600152373635	1	20803
gene:AT1G30000	425	548	536	598	522.214679707481	0.201310543337125	0.188346656944966	1.0688299256405	0.285146312140847	0.999600152373635	1	5844
gene:AT1G30010	106	174	168	162	150.92986553575	0.236199767992587	0.315382696671784	0.74893064992211	0.453899005638192	0.999600152373635	1	9470
gene:AT1G30020	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT1G30040	169	191	163	95	155.410745470571	-0.477615246162415	0.362827872925873	-1.3163686745202	0.188050331169144	0.999600152373635	1	3960
gene:AT1G30050	4	2	0	2	2.01412693719609	-1.72256104742692	2.42269294298488	-0.711010882503598	0.477077492159156	1	1	9983
gene:AT1G30060	1	0	0	0	0.273470368962476	-1.55809497846964	4.98321354675951	-0.312668715448256	0.754532366114763	1	1	17139
gene:AT1G30070	210	225	239	136	204.060181170966	-0.212056185375196	0.346834461446072	-0.611404600601279	0.540931757687221	0.999600152373635	1	11418
gene:AT1G30080	59	69	36	66	56.7594741229543	-0.373533603326627	0.467405809718053	-0.799163372727329	0.424195687068388	0.999600152373635	1	8790
gene:AT1G30090	406	491	461	538	470.180686624639	0.130216878483427	0.190952247022402	0.681934255888335	0.495280523373998	0.999600152373635	1	10363
gene:AT1G30100	4	14	4	4	6.30754106541932	-1.14026286417377	1.32896118006358	-0.858010663727003	0.390886575110857	0.999600152373635	1	8082
gene:AT1G30110	122	183	120	155	143.030161639297	-0.168068939723426	0.307845158791201	-0.545952843252022	0.585098352836425	0.999600152373635	1	12395
gene:AT1G30120	1833	1849	1901	2120	1919.11858985766	0.093809500471301	0.154985547581993	0.60527902075303	0.544993618529926	0.999600152373635	1	11496
gene:AT1G30130	503	630	447	448	504.489032758976	-0.356241024098544	0.195753627412082	-1.8198437945092	0.0687827962682739	0.798727476848462	1	1813
gene:AT1G30135	69	113	16	19	53.5815008259039	-2.38806771964396	0.506788319306125	-4.71216014393073	2.45104636957085e-06	0.000587328381828461	0.000797455145299788	85
gene:AT1G30140	4	0	0	0	1.0938814758499	-3.58284861636304	3.92283947231998	-0.913330418347232	0.361068788867595	1	1	7421
gene:AT1G30160	8	16	10	12	11.2899756247266	-0.128177304941963	0.964632577879849	-0.13287681536081	0.894290802951914	0.999600152373635	1	20906
gene:AT1G30170	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT1G30190	8	10	2	2	5.48776156966208	-2.18847301612363	1.44320194905189	-1.51640109519069	0.129417962312906	1	1	2829
gene:AT1G30200	543	628	619	754	630.752125277474	0.199985414070152	0.176821504380862	1.13100165486318	0.258054394908751	0.999600152373635	1	5280
gene:AT1G30210	466	573	581	732	581.85259346956	0.309720961908223	0.182919278676672	1.69321114837592	0.0904152833046805	0.879330011077545	1	2172
gene:AT1G30220	23	34	23	44	30.3346399488009	0.196455534023994	0.620353120703712	0.316683397677019	0.751483847628945	0.999600152373635	1	17034
gene:AT1G30230	4988	5313	5498	6204	5473.35232209425	0.153139494119916	0.135443110741972	1.13065547063266	0.258200130377597	0.999600152373635	1	5284
gene:AT1G30240	211	256	207	251	229.338191134748	-0.0548133930551765	0.244236416353613	-0.224427601229687	0.822424595715542	0.999600152373635	1	19117
gene:AT1G30250	22	12	14	4	13.4244099653384	-0.930991020084408	1.01107519337552	-0.920793058898274	0.357158479570307	0.999600152373635	1	7314
gene:AT1G30260	147	170	216	239	191.607313774668	0.496400747245737	0.262442617959813	1.89146393640133	0.0585624407132527	0.743177440777278	0.977395472495476	1657
gene:AT1G30270	928	1000	858	1170	980.773501111135	0.0336608743309672	0.173495618978552	0.194015702120573	0.846163586998817	0.999600152373635	1	19736
gene:AT1G30280	89	91	92	90	90.4209011005232	-0.00987992167382057	0.365884421602906	-0.0270028486879478	0.978457461936715	0.999600152373635	1	22953
gene:AT1G30290	184	203	154	224	189.444185831271	-0.0738249584676264	0.275321773492264	-0.26814064696449	0.788591059273749	0.999600152373635	1	18329
gene:AT1G30300	129	123	155	176	145.189275166203	0.357574098361255	0.301770974845144	1.18491878996894	0.236049557406206	0.999600152373635	1	4866
gene:AT1G30320	506	699	446	372	503.577624640886	-0.5603383712658	0.227045716990914	-2.46795393761259	0.013588780449398	0.34710787272068	0.464335310501557	809
gene:AT1G30330	1059	1008	1065	1393	1124.51824590368	0.205480559037265	0.179852090622419	1.14249747292986	0.253247295860777	0.999600152373635	1	5180
gene:AT1G30350	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT1G30360	6216	7259	7120	8513	7218.61059445682	0.185908348474704	0.126709506647328	1.46720126527005	0.14232131285119	0.986312977638073	1	3093
gene:AT1G30370	14	10	30	36	22.3550847576392	1.41059236570175	0.719861663966269	1.95953255508804	0.050050451174715	0.695690927928975	0.917723010588166	1507
gene:AT1G30380	6436	8122	7642	7842	7463.14212121026	0.0732269120033242	0.137927384036822	0.530909162924277	0.595481727843857	0.999600152373635	1	12634
gene:AT1G30400	2732	3540	3196	3423	3198.17687164192	0.0610932035817855	0.14169987930576	0.431145064350822	0.666362895447052	0.999600152373635	1	14899
gene:AT1G30410	976	1165	930	853	978.537204068291	-0.277868187856515	0.180917710268124	-1.53588163063035	0.124567414171427	0.963977618481619	1	2754
gene:AT1G30420	190	211	172	243	202.0674475628	0.0112546133313809	0.266148324024195	0.0422869968189533	0.966269911050086	0.999600152373635	1	22636
gene:AT1G30440	1181	1360	1398	2013	1469.69658548297	0.38627482525523	0.168974298389932	2.28599750930077	0.0222544042712163	0.45595224241242	0.607476886220364	1013
gene:AT1G30450	501	645	620	745	621.398379819936	0.229095060077716	0.17967920454122	1.27502267534337	0.202301216203384	0.999600152373635	1	4224
gene:AT1G30455	16	11	6	8	10.3435854563897	-1.00641776543482	1.02205040731632	-0.984704627316233	0.324769179139152	0.999600152373635	1	6637
gene:AT1G30460	350	454	395	397	396.485895745951	-0.0360723316589352	0.210658261083568	-0.171236254744481	0.864038001309812	0.999600152373635	1	20191
gene:AT1G30470	1068	1247	1054	1116	1115.82835412632	-0.115596737947145	0.158161595634413	-0.73087741359378	0.464854033106257	0.999600152373635	1	9704
gene:AT1G30473	2	0	0	0	0.546940737924951	-2.58102410077932	4.88466878132809	-0.528392858620308	0.597226693091358	1	1	12754.5
gene:AT1G30475	32	33	32	38	33.5812815840288	0.073187198411249	0.565394349246279	0.129444516926662	0.89700592454744	0.999600152373635	1	20983
gene:AT1G30480	315	329	332	301	319.305975443773	-0.0459714337839024	0.237810707461462	-0.193311034118816	0.846715385336789	0.999600152373635	1	19745
gene:AT1G30490	369	507	416	532	450.430467992416	0.0912711366539948	0.204235816050802	0.446890944100088	0.654953802872694	0.999600152373635	1	14629
gene:AT1G30500	187	221	128	141	168.504155506749	-0.624836413690497	0.276427295713976	-2.26040055876763	0.0237964018618318	0.472863524996868	0.629148655343171	1046
gene:AT1G30510	506	726	517	813	629.695706401612	0.0802242607449632	0.217864267137949	0.368230466605918	0.712701394808991	0.999600152373635	1	16035
gene:AT1G30515	8	4	4	10	6.46525853502744	0.124797800314629	1.29563521168647	0.0963217109175238	0.923265068437577	0.999600152373635	1	21620
gene:AT1G30520	384	469	332	422	398.240350527086	-0.206538654994055	0.204068223055547	-1.01210591194218	0.311487415992373	0.999600152373635	1	6332
gene:AT1G30530	432	554	434	386	449.85677016982	-0.274901950421541	0.217737228412384	-1.26253995435677	0.206754558806214	0.999600152373635	1	4306
gene:AT1G30540	202	188	169	264	204.048238819	0.0983464661351974	0.28779949755557	0.341718685996692	0.732562608360362	0.999600152373635	1	16541
gene:AT1G30545	42	61	35	82	53.6614394752032	0.137686051862459	0.514880249632031	0.267413737390119	0.789150623549866	0.999600152373635	1	18346
gene:AT1G30550	28	35	20	32	28.387296150425	-0.313521813298862	0.62051302613121	-0.505262258962742	0.613374646989703	0.999600152373635	1	13321
gene:AT1G30560	0	0	0	2	0.458132912561147	2.31885549107214	4.89987993491925	0.473247410522592	0.63603667675334	1	1	14126
gene:AT1G30570	382	456	389	472	421.28513543815	0.01140119422317	0.198021024189149	0.0575756754610039	0.95408662569316	0.999600152373635	1	22348
gene:AT1G30580	2093	2463	2151	2789	2351.7477677011	0.0847152937713809	0.144524524730529	0.586165524012866	0.557764287256904	0.999600152373635	1	11775
gene:AT1G30590	594	791	650	761	692.199947917382	0.00680310439904465	0.177219669081165	0.0383879759753353	0.969378347698559	0.999600152373635	1	22725
gene:AT1G30600	302	361	304	284	311.812290210389	-0.188636311382281	0.231487875374559	-0.814886356691717	0.415137363395126	0.999600152373635	1	8557
gene:AT1G30610	375	377	375	466	396.023877710389	0.123410889254816	0.21147714949143	0.583566071093732	0.559512292835617	0.999600152373635	1	11811
gene:AT1G30620	187	272	248	269	241.486709593236	0.159381449924763	0.251136054883101	0.634641847818116	0.525662028448257	0.999600152373635	1	11057
gene:AT1G30630	847	1028	903	1097	960.324442232891	0.066225133293128	0.160109053734458	0.413625162028393	0.679148642743436	0.999600152373635	1	15188
gene:AT1G30640	154	209	173	288	202.33404374473	0.309091951747454	0.289746968053554	1.06676509446796	0.286077924362051	0.999600152373635	1	5858
gene:AT1G30650	202	190	190	189	192.909048242239	-0.0796566475382703	0.278142425850417	-0.28638798016779	0.774580979783943	0.999600152373635	1	17859
gene:AT1G30660	16	3	2	2	6.05813060061423	-2.35022357757435	1.52090308241292	-1.54528161902711	0.122278159514674	0.959667150911389	1	2713
gene:AT1G30670	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT1G30680	739	841	748	778	773.333940005656	-0.0730613289372929	0.172572957566772	-0.423364876904448	0.672029066622443	0.999600152373635	1	15036
gene:AT1G30690	1092	1257	982	1562	1207.73893861335	0.0715862047345924	0.191064063036778	0.374671215490758	0.707905002113832	0.999600152373635	1	15922
gene:AT1G30700	125	186	137	148	147.456351547943	-0.137083617159779	0.302201486432146	-0.453616621076941	0.650104788333877	0.999600152373635	1	14511
gene:AT1G30710	0	0	0	2	0.458132912561147	2.31885549107214	4.89987993491925	0.473247410522592	0.63603667675334	1	1	14126
gene:AT1G30720	153	190	306	144	200.016581396055	0.411452743055021	0.386850975467994	1.06359494778904	0.287512232103659	0.999600152373635	1	5882
gene:AT1G30730	62	132	216	136	135.988348989043	0.892991924862658	0.409155982022548	2.18252198207735	0.0290710307197127	0.524463023648457	0.696068705241259	1155
gene:AT1G30740	0	12	2	0	3.30397825418617	-2.42579913700726	2.38837346296524	-1.01566994216874	0.309786586126253	1	1	6289.5
gene:AT1G30750	64	140	100	126	105.277503593699	0.148684154733293	0.393057274982994	0.37827605338109	0.705225532725077	0.999600152373635	1	15866
gene:AT1G30755	127	189	170	179	164.564020118096	0.13331794755455	0.290788217902831	0.458470939833948	0.646614135842767	0.999600152373635	1	14442
gene:AT1G30757	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT1G30760	74	78	73	107	82.1618656217319	0.20179036198283	0.384209306243599	0.525209459280743	0.599437589863122	0.999600152373635	1	12884
gene:AT1G30780	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT1G30790	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT1G30795	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT1G30810	613	679	399	400	522.146069813193	-0.716274805777882	0.194762792018914	-3.67767784777045	0.0002353669617998	0.0237324469204867	0.0322231352899676	202
gene:AT1G30800	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT1G30814	0	2	0	0	0.462112548785043	-2.36003555489832	4.90100250938039	-0.481541388803877	0.630131771105691	1	1	13827.5
gene:AT1G30820	2106	2471	2724	2602	2466.53420383113	0.202161679759386	0.15634167408203	1.29307608445663	0.195984745683091	0.999600152373635	1	4112
gene:AT1G30825	111	205	172	177	163.958564653891	0.145753467278852	0.319232550658777	0.456574578557452	0.647976854781528	0.999600152373635	1	14466
gene:AT1G30840	179	219	169	255	202.859566732506	0.0550060657356575	0.272165519442149	0.202105196309959	0.839834485624744	0.999600152373635	1	19567
gene:AT1G30845	28	23	28	32	27.7398327036184	0.191464611974097	0.629238331830346	0.304279956081442	0.76091461436373	0.999600152373635	1	17353
gene:AT1G30850	24	24	18	12	19.63916356917	-0.690240179601149	0.755576717499867	-0.913527592386765	0.360965128572315	0.999600152373635	1	7397
gene:AT1G30860	148	153	104	67	118.800431156048	-0.823367470358753	0.375283088051902	-2.19399034108588	0.0282361039451898	0.521737034739644	0.693940283873456	1125
gene:AT1G30870	256	299	154	222	230.85732182569	-0.598049200617252	0.255305612775228	-2.34248355966923	0.0191558779077901	0.419083696268388	0.559404227602889	947
gene:AT1G30880	1281	1254	1413	1436	1344.36508423079	0.138276874764983	0.172736213428103	0.800508891683777	0.42341601394456	0.999600152373635	1	8776
gene:AT1G30890	207	248	153	241	209.760014941103	-0.246851945336679	0.273887265072104	-0.901290336634279	0.367433970359265	0.999600152373635	1	7566
gene:AT1G30900	120	120	70	122	107.084908520486	-0.37459073567727	0.36455282718263	-1.02753485296553	0.304168682658762	0.999600152373635	1	6188
gene:AT1G30910	341	359	317	325	334.860716008237	-0.151311360925881	0.221566173871845	-0.682917244458989	0.494659136628499	0.999600152373635	1	10351
gene:AT1G30920	0	2	2	0	0.993415510260953	0.16404778315614	3.58790274852706	0.0457224720551542	0.963531452427895	1	1	22577.5
gene:AT1G30925	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT1G30930	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT1G30950	4	2	0	4	2.47225984975724	-0.733877004586116	2.2104689729349	-0.332000590631104	0.73988881302046	1	1	16748.5
gene:AT1G30960	116	118	97	103	108.349241806445	-0.256390868920104	0.336261572095998	-0.762474484735078	0.445776865913146	0.999600152373635	1	9295
gene:AT1G30970	543	654	543	704	605.116753061566	0.0286545345707041	0.182612413181681	0.156914494866216	0.875312236122964	0.999600152373635	1	20471
gene:AT1G30972	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT1G30974	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT1G30990	2	5	4	8	4.59735968308396	0.759820729744315	1.49769149798424	0.507327931531271	0.611924743455865	1	1	13276
gene:AT1G31000	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT1G31010	75	89	71	107	84.4456520475362	0.0807773800409566	0.379665535774409	0.212759316897684	0.831514697591752	0.999600152373635	1	19346
gene:AT1G31020	71	70	96	132	91.3296497836916	0.650811627262853	0.368159766247981	1.76774239590451	0.0771039788954326	0.831498919463613	1	1952
gene:AT1G31040	44	30	34	56	40.8242563629271	0.213544870596529	0.55921130641214	0.381867941774314	0.702559320281626	0.999600152373635	1	15792
gene:AT1G31050	108	137	116	117	118.805856590153	-0.088779000531916	0.322199805143824	-0.275540205532672	0.782901241218695	0.999600152373635	1	18169
gene:AT1G31070	413	489	431	529	461.601724129927	0.0612587138760813	0.193008809433047	0.317388175472537	0.750949078374786	0.999600152373635	1	17021
gene:AT1G31080	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT1G31090	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT1G31095	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT1G31120	419	645	534	473	513.821706113233	-0.0776430611888164	0.228896949549532	-0.339205312004453	0.734455067847003	0.999600152373635	1	16590
gene:AT1G31130	2067	2563	1696	1571	1967.86879806182	-0.514886805643436	0.165450778589348	-3.11202407165091	0.00185809347523726	0.102652126000037	0.139377677952231	368
gene:AT1G31140	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT1G31150	230	271	240	327	264.175521802599	0.14487708069538	0.238530973058357	0.607372195056346	0.543603936619292	0.999600152373635	1	11464
gene:AT1G31160	222	290	280	247	258.67857079143	0.0336845576191442	0.255013367831492	0.132089379884596	0.894913595932257	0.999600152373635	1	20920
gene:AT1G31163	0	1	1	1	0.72577421141105	1.00671992863491	3.67807501853559	0.273708372874823	0.784308742774056	1	1	18199.5
gene:AT1G31170	416	416	417	429	418.929260847772	-0.00532833431912432	0.211744016383261	-0.0251640372660162	0.979924121970932	0.999600152373635	1	22983
gene:AT1G31175	102	122	130	172	130.016966086253	0.399602500652557	0.309934850400872	1.28931128634198	0.197289888813158	0.999600152373635	1	4137
gene:AT1G31180	846	1024	772	930	886.072304590831	-0.16240628334721	0.162501943961384	-0.999411326339603	0.317595475298864	0.999600152373635	1	6456
gene:AT1G31190	554	603	553	550	563.721337666306	-0.0921800376358234	0.192461311225893	-0.478953598770982	0.631971639137775	0.999600152373635	1	13967
gene:AT1G31200	36	29	13	35	28.0163604594457	-0.517415354670591	0.68475045262449	-0.755626159409545	0.44987336721233	0.999600152373635	1	9377
gene:AT1G31220	132	126	127	187	141.784344654692	0.23552537225438	0.315698034169071	0.746046369513485	0.455639404646546	0.999600152373635	1	9505
gene:AT1G31230	967	1259	826	1109	1028.8085193516	-0.229931569504987	0.170276032506892	-1.35034605939436	0.176905004488238	0.999600152373635	1	3729
gene:AT1G31240	15	15	8	5	10.8384437776315	-1.21803341940335	1.00716227729761	-1.2093715648997	0.226520127889926	0.999600152373635	1	4651
gene:AT1G31243	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT1G31250	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT1G31255	0	1	0	0	0.231056274392521	-1.4352054021912	4.99136468759904	-0.28753767597005	0.773700658064391	1	1	17800
gene:AT1G31260	0	0	0	0	0	NA	NA	NA	1	1	1	25594
gene:AT1G31270	0	0	2	0	0.53130296147591	2.5131599918114	4.88552650583846	0.514409243058664	0.606965898305344	1	1	13101.5
gene:AT1G31280	691	655	945	863	789.034885747674	0.399261975655331	0.203959708355598	1.95755317986251	0.0502824658347947	0.696702900764013	0.919075738705386	1513
gene:AT1G31290	141	164	191	172	166.591414325291	0.235911024581067	0.290640263443611	0.811694229099257	0.416967106550444	0.999600152373635	1	8593
